,Company,Source,Category,Date,Author,Title,Tags,Subtitle,Content
808944,CADILA HEALTHCARE,IIFL,[],2017-07-10 10:35:00,['India Infoline News Serv'],Cadila Healthcare receives USFDA green signal for Doxazosin tablets,"['Cadila Healthcare', 'USFDA', 'Doxazosin']","Cadila Healthcare announced that it has received the final approval from the USFDA to market Doxazosin tablets USP 1mg, 2mg, 4mg and 8mg.","[""Cadila Healthcareannounced that it has received the final approval from the USFDA to market Doxazosin tablets USP 1mg, 2mg, 4mg and 8mg. The drug is a selective alpha blocker used to treat high blood pressure and urinary retention associated with benign prostatic hyperplasia.The company had received the tentative approval from the USFDA to market Lurasidone Hydrochloride\xa0tablets\xa020 mg, 40 mg, 60 mg and 120 mg. The drug is an atypical\xa0anti-psychotic\xa0used in the treatment of schizophrenia.Both Doxazosin tablets and Lurasidone Hydrochloride tablets will be produced the company's formulation manufacturing facility at the Pharma SEZ in Ahmedabad.The pharma major has more than 120 approvals and has so far filled over 300 ANDAs since the commencement of the filing process in FY 2003-04.Stock view:Cadila Healthcare Ltd is currently trading at Rs 523, up by Rs 6.7 or 1.3% from its previous closing of Rs 516.3 on the BSE.The scrip opened at Rs 520 and has touched a high and low of Rs 530.95 and Rs 519 respectively. So far 59117(NSE+BSE) shares were traded on the counter. The current market cap of the company is Rs 52855.83 crore.The BSE group 'A' stock of face value Rs 1 has touched a 52 week high of Rs 558 on 12-Jun-2017 and a 52 week low of Rs 329.95 on 26-Dec-2016. Last one week high and low of the scrip stood at Rs 530.1 and Rs 508.35 respectively.The promoters holding in the company stood at 74.79 % while Institutions and Non-Institutions held 17.14 % and 8.07 % respectively.The stock is currently trading above its 50 DMA.""]"
809698,CADILA HEALTHCARE,IIFL,[],2017-06-27 11:53:00,['India Infoline News Serv'],Board of Cadila Healthcare approves fund raising,"['Cadila Healthcare', 'Zydus Cadila', 'funds']","Cadila Healthcare Limited announced that its board of directors has approved in-principle to raise funds by issue of equity shares/ convertible bonds/debentures through qualified institutional placement (QIP)/ global depository receipts (GDR)/American depository receipts (ADR), for an aggregate amount up to Rs 10,000 crore.","['Cadila Healthcare Limitedannounced that its board of directors has approved in-principle to raise funds by issue of equity shares/ convertible bonds/debentures through qualified institutional placement (QIP)/ global depository receipts (GDR)/American depository receipts (ADR), for an aggregate amount up to Rs 10,000 crore.The board also approved to issue secured/ unsecured redeemable non-convertible debentures/ foreign currency bonds on private placement basis for an amount up to Rs 3,500 crore in the FY18. Further, the board also approved to issue foreign currency bond/foreign currency convertible bonds for an amount up to Rs 5,000.Cadila Healthcare Limited was trading at Rs 530.70, up by Rs 5.60 or 1.07% as at 1100 hours, on Tuesday, on the BSE.']"
810313,CADILA HEALTHCARE,IIFL,[],2017-06-15 10:42:00,['India Infoline News Serv'],Cadila Healthcare receives final USFDA nod for Acyclovir,"['Cadila Healtcare', 'USFDA', 'Zydus']",Cadila Healthcare on Thursday announced that Zydus Cadila has received final approval from the U.S FDA to market Acyclovir for injection USP in the strengths of 500 mg/vial and 1000 mg/vial.,"[""Cadila Healthcareon Thursday announced that Zydus Cadila has received final approval from the U.S FDA to market Acyclovir for injection USP in the strengths of 500 mg/vial and 1000 mg/vial.Acyclovir for Injection USP, which caters to the anti-viral segment will be produced at the group?s formulations manufacturing facility at Moraiya, Ahemdabad.The group now has more than 120 approvals and has filed over 300 ANDAs, since the commencement of the filing process in FY2003-2004.Cadila Healthcare on the NSE was trading at Rs 538 per share higher by Rs 9 per share or 1.7% at 1016 hours. The stock has delivered 68% return in one year time period and has outperformed the BSE Sensex and BSE Healthcare indices over the same time period.Stock view:Cadila Healthcare Ltd is currently trading at Rs 537.7, up by Rs 8.85 or 1.67% from its previous closing of Rs 528.85 on the BSE.The scrip opened at Rs 528.85 and has touched a high and low of Rs 542 and Rs 528.85 respectively. So far 540139(NSE+BSE) shares were traded on the counter. The current market cap of the company is Rs 54140.63 crore.The BSE group 'A' stock of face value Rs 1 has touched a 52 week high of Rs 558 on 12-Jun-2017 and a 52 week low of Rs 305.05 on 24-Jun-2016. Last one week high and low of the scrip stood at Rs 558 and Rs 526.5 respectively.The promoters holding in the company stood at 74.79 % while Institutions and Non-Institutions held 17.14 % and 8.07 % respectively.The stock is currently trading above its 50 DMA.""]"
810753,CADILA HEALTHCARE,IIFL,[],2017-06-07 10:04:00,['India Infoline News Serv'],Cadila Healthcare gets USFDA final approval for Mesalamine tablets,"['Cadila Healtcare', 'ANDA', 'Zydus']","Cadila Healthcare on Wednesday announced that USFDA has given final approval to market Mesalamine Delayed-Released tablets USP, 1.2g in the US market. Zydus Cadila was the first to file an ANDA for a generic version of Lialda (mesalamine).","[""Cadila Healthcareon Wednesday announced that USFDA has given final approval to market Mesalamine Delayed-Released tablets USP, 1.2g in the US market. Zydus Cadila was the first to file an ANDA for a generic version of Lialda (mesalamine).Lialda is used for the treatment of mild to moderate ulcerative colitis. Ulcerative colitis is a chronic inflammatory bowel disease that affects approximately 700,000 people in the United States. The generic version of Lialda (mesalamine) will be produced at Moraiya Plant located at Ahmedabad. The estimated brand sale for Mesalamine Delayed-Release tablets USP, 1.2g is USD 1.145 billion as per IMS MAT April 2017.The group now has more than 115 approvals and has so far filler over 300 ANDAs since the commencement of the filling process in FY 2003-2004.Stock view:Cadila Healthcare Ltd is currently trading at Rs 533.5, up by Rs 43.1 or 8.79% from its previous closing of Rs 490.4 on the BSE.The scrip opened at Rs 493 and has touched a high and low of Rs 539.4 and Rs 491.05 respectively. So far 5606804(NSE+BSE) shares were traded on the counter. The current market cap of the company is Rs 50204.34 crore.The BSE group 'A' stock of face value Rs 1 has touched a 52 week high of Rs 510 on 06-Jun-2017 and a 52 week low of Rs 305.05 on 24-Jun-2016. Last one week high and low of the scrip stood at Rs 510 and Rs 461.3 respectively.The promoters holding in the company stood at 74.79 % while Institutions and Non-Institutions held 17.14 % and 8.07 % respectively.The stock is currently trading above its 50 DMA.""]"
810810,CADILA HEALTHCARE,IIFL,[],2017-06-06 10:17:00,['India Infoline News Serv'],Cadila Healthcare jumps over 2% after receiving EIR for its Baddi facility from USFDA,"['Cadila Healthcare', 'Zydus Cadila', 'USFDA']",Cadila Healthcare on Monday informed the bourses that its formulations facility at Baddi has received an Establishment Inspection Report (EIR) from the USFDA.,"[""Cadila Healthcareon Monday informed the bourses that its formulations facility at Baddi has received an Establishment Inspection Report (EIR) from the USFDA.The company also reported that Zydus Cadila has received final approval from the USFDA for Mirtazapine Orally Disintegrating Tablets USP of 15 mg, 30 mg and 45 mg.Meanwhile, Cadila Healthcare on Tuesday was up by 2.5% at Rs 503 per share at 09:57 hours IST on BSE. The stock touched a high of Rs 510 and a low of Rs 500.80 in the morning hours.The stock has delivered over 55% returns in a year?s time. It has outperformed BSE Sensex and BSE Healthcare over the same period.Cadila Healthcare Limited is a well-known research-oriented, technology-driven pharmaceutical company focused on the research areas of biotechnology, formulations and Active Pharmaceutical Ingredients.Stock View:Cadila Healthcare Ltd is currently trading at Rs 498.45, up by Rs 7.95 or 1.62% from its previous closing of Rs 490.5 on the BSE.The scrip opened at Rs 501.95 and has touched a high and low of Rs 510 and Rs 495.9 respectively. So far 1171254(NSE+BSE) shares were traded on the counter. The current market cap of the company is Rs 50214.57 crore.The BSE group 'A' stock of face value Rs 1 has touched a 52 week high of Rs 504.8 on 02-Jun-2017 and a 52 week low of Rs 305.05 on 24-Jun-2016. Last one week high and low of the scrip stood at Rs 504.8 and Rs 444.45 respectively.The promoters holding in the company stood at 74.79 % while Institutions and Non-Institutions held 17.14 % and 8.07 % respectively.The stock is currently trading above its 50 DMA.""]"
811000,CADILA HEALTHCARE,IIFL,[],2017-06-02 10:30:00,['India Infoline News Serv'],Cadila Healthcare soars over 4%; receives 1st product approval for Moraiya plant post USFDA audit,"['Cadila Healthcare', 'Pharma sector news', 'BSE NSE']",Cadila Healthcare soared over 4% on the bourses in the opening hours of Friday?s trade.,"[""Cadila Healthcaresoared over 4% on the bourses in the opening hours of Friday?s trade.The pharma major has received final approval from the USFDA to market Levofloxacin Injection, 500 mg/20mL and 750 mg/30mL. Levofloxacin is used in the treatment of bacterial infections and will be produced at the group's formulations manufacturing plant at Moraiya, Ahmedabad.With this approval, it marks the beginning of the approval process for filings made from the Moraiya manufacturing plant after successfully completing the USFDA audit from February with Zero 483 observations.The group now has more than 115 approvals and so far filed over 300 ANDA?s since the commencement of the filing process in FY 2003-04.Meanwhile, BSE Healthcare index gained over 148 points or 1.08% at 13870.92 levels on the first half of today?s intraday trade.Stock view:Cadila Healthcare Ltd is currently trading at Rs 494.85, up by Rs 23.9 or 5.07% from its previous closing of Rs 470.95 on the BSE.The scrip opened at Rs 477.95 and has touched a high and low of Rs 504.8 and Rs 473.55 respectively. So far 2715166(NSE+BSE) shares were traded on the counter. The current market cap of the company is Rs 48213.16 crore.The BSE group 'A' stock of face value Rs 1 has touched a 52 week high of Rs 497.25 on 10-May-2017 and a 52 week low of Rs 305.05 on 24-Jun-2016. Last one week high and low of the scrip stood at Rs 478.25 and Rs 420.25 respectively.The promoters holding in the company stood at 74.79 % while Institutions and Non-Institutions held 17.14 % and 8.07 % respectively.The stock is currently trading above its 50 DMA.""]"
813393,CADILA HEALTHCARE,IIFL,[],2017-07-06 10:56:00,['India Infoline News Serv'],Cadila Healthcare intends to licence Phibro?s poultry vaccine,"['Zydus Cadila', 'Cadila Healthcare', 'Phibro']",Zydus Cadila and Phibro Animal Health Corporation announced their intention to enter into a long-term arrangement to license Phibro?s innovative poultry vaccine technologies and know-how to a new vaccine manufacturing facility to be built by Zydus Cadila.,"[""Zydus Cadilaand Phibro Animal Health Corporation announced their intention to enter into a long-term arrangement to license Phibro?s innovative poultry vaccine technologies and know-how to a new vaccine manufacturing facility to be built by Zydus Cadila.Phibro Animal Healthcare is a diversified global developer, manufacturer and marketer of a broad range of animal health and mineral nutrition products for use in the production of poultry, swine, dairy, beef cattle and aquaculture.The share of Cadila Healthcare on the NSE was trading higher at Rs 2.25 per share at Rs 519.40 per share, gains of 0.4% at 1035 hours. It has delivered 55% returns in a period of one-year and has outperformed the BSE Sensex and BSE Healthcare indices over the same time period.Stock view:Cadila Healthcare Ltd is currently trading at Rs 519.45, up by Rs 3 or 0.58% from its previous closing of Rs 516.45 on the BSE.The scrip opened at Rs 525 and has touched a high and low of Rs 525 and Rs 519.4 respectively. So far 185674(NSE+BSE) shares were traded on the counter. The current market cap of the company is Rs 52871.19 crore.The BSE group 'A' stock of face value Rs 1 has touched a 52 week high of Rs 558 on 12-Jun-2017 and a 52 week low of Rs 328.9 on 05-Jul-2016. Last one week high and low of the scrip stood at Rs 532.15 and Rs 508.35 respectively.The promoters holding in the company stood at 74.79 % while Institutions and Non-Institutions held 17.14 % and 8.07 % respectively.The stock is currently trading above its 50 DMA.""]"
816193,CADILA HEALTHCARE,IIFL,[],2017-03-08 11:24:00,['India Infoline News Servi'],Cadila Healthcare gets final nod from USFDA to market Tizanidine capsules,"['Cadila Healthcare', 'USFDA', 'Tizanidine capsules']","Pharmaceutical giant Cadila Healthcare Limited has bagged the final approval from the USFDA to market Tizanidine Hydrochloride capsules, USP in strengths of 2mg, 4mg, and 6mg.","[""Pharmaceutical giantCadila Healthcare Limitedhas bagged the final approval from the USFDA to market Tizanidine Hydrochloride capsules, USP in strengths of 2mg, 4mg, and 6mg.The drug is widely used as a muscle relaxant, will be produced at the SEZ facility located in Ahmedabad.The approximate sales for Tizanidine Hydrochloride capsules are more than $ 58.6 million as per record of IMS till Jan 2017.The group has now more than 109 approvals in their kitty and the company has so far filed more than 300 ANDAs since the beginning of the filing process in FY2003-04.Stock View:Cadila Healthcare Ltd is currently trading at Rs 438.15, up by Rs 2.45 or 0.56% from its previous closing of Rs 435.7 on the BSE.The scrip opened at Rs 436 and has touched a high and low of Rs 444 and Rs 436 respectively. So far 622128(NSE+BSE) shares were traded on the counter. The current market cap of the company is Rs 44604.47 crore.The BSE group 'A' stock of face value Rs 1 has touched a 52 week high of Rs 460 on 17-Feb-2017 and a 52 week low of Rs 305 on 12-Apr-2016. Last one week high and low of the scrip stood at Rs 446.5 and Rs 407.25 respectively.The promoters holding in the company stood at 74.79 % while Institutions and Non-Institutions held 17.18 % and 8.03 % respectively.The stock is currently trading above its 100 DMA.""]"
816216,CADILA HEALTHCARE,IIFL,[],2017-03-07 18:04:00,['India Infoline News Servi'],Cadila Healthcare declares interim dividend of Rs 3.20 per share,"['Cadila Healthcare', 'Know more', 'Click here']","The board of directors of Cadila Healthcare have declared an interim dividend of Rs 3.20 per equity share of face value Rs 1, covering the financial year 2016-17.","[""The board of directors ofCadila Healthcarehave declared an interim dividend of Rs 3.20 per equity share of face value Rs 1, covering the financial year 2016-17.The board of directors have also set March 17,2017 as the record date for payment of interim dividend.The stock closed in red, down by 0.6% or Rs 2 per share on the BSE, It has outperformed both the BSE Sensex and the BSE Healthcare index on a yoy basis.Founded in 1952, Cadila Healthcare Limited is an India-based pharmaceutical company, headquartered at Ahmedabad in Gujarat.Its subsidiaries include Zydus Wellness Limited, Liva Pharmaceuticals Limited etc.Stock view:Cadila Healthcare Ltd ended at Rs 435.7, down by Rs 2.85 or 0.65% from its previous closing of Rs 438.55 on the BSE.The scrip opened at Rs 439.9 and touched a high and low of Rs 444.25 and Rs 432.6 respectively.A total of 935424(NSE+BSE) shares were traded on the counter. The current market cap of the company is Rs 44896.23 crore.The BSE group 'A' stock of face value Rs 1 touched a 52 week high of Rs 460 on 17-Feb-2017 and a 52 week low of Rs 305 on 12-Apr-2016.Last one week high and low of the scrip stood at Rs 446.5 and Rs 407.25 respectively.The promoters holding in the company stood at 74.79 % while Institutions and Non-Institutions held 17.18 % and 8.03 % respectively.The stock traded above its 100 DMA.""]"
816583,CADILA HEALTHCARE,IIFL,[],2017-03-01 12:40:00,['India Infoline News Servi'],Cadila Healthcare receives credit rating,"['Cadila Healthcare', 'Know more', 'Click here']",CRISIL has given A1+rating to the 250 crore short term debt programme (including commercial papers) of the company.,"[""Cadila Healthcareis up by 0.4% or Rs 2 and currently, gaining in Wednesday's trading session.Meanwhile the BSE Sensex is up by 211 points or 1% at 28,954 levels. Nifty is trading up by 56 points or 0.6% at 8,935 level.CRISIL has given A1+ rating to the 250 crore short term debt programme (including commercial papers) of the company.The Cadila Healthcare, incorporated in 1995, is a part of the Zydus Cadila Group.The company operates in areas of active pharmaceutical ingredients (API) to formulations, and animal health products to cosmeceuticals.Headquartered at Ahmedabad, Cadila Pharmaceuticals Ltd. is one of the largest privately held pharmaceutical companies in India, located in the state of Gujarat.Stock view:Cadila Healthcare Ltd is currently trading at Rs 442, up by Rs 1.85 or 0.42% from its previous closing of Rs 440.15 on the BSE.The scrip opened at Rs 444 and has touched a high and low of Rs 446.5 and Rs 440.1 respectively.So far 514129(NSE+BSE) shares were traded on the counter. The current market cap of the company is Rs 45060.03 crore.The BSE group 'A' stock of face value Rs 1 has touched a 52 week high of Rs 460 on 17-Feb-2017 and a 52 week low of Rs 305 on 12-Apr-2016.Last one week high and low of the scrip stood at Rs 446.7 and Rs 427.1 respectively.The promoters holding in the company stood at 74.79 % while Institutions and Non-Institutions held 17.18 % and 8.03 % respectively.The stock is currently trading above its 100 DMA.""]"
816833,CADILA HEALTHCARE,IIFL,[],2017-02-24 12:41:00,['India Infoline News Service '],Cadila Healthcare to launch Indiaâ??s first Tetravalent Inactivated Influenza vaccine â?? VaxiFlu â?? 4,"['Cadila Healthcare', 'Know more', 'Click here']","Cadila Healthcare has received approvals from Drug Controller General of India (DCGI), Central Drugs Standard Control Organisation (CDSCO) & Central Drug Laboratory (CDL) to market the Tetravalent Inactivated Influenza vaccine for seasonal flu, Vaxiflu-4.","[""Cadila Healthcarehas received approvals from Drug Controller General of India (DCGI), Central Drugs Standard Control Organisation (CDSCO) & Central Drug Laboratory (CDL) to market the Tetravalent Inactivated Influenza vaccine for seasonal flu, Vaxiflu-4.With this Cadila Healthcare will become the 1stIndian pharma company and 2ndin the world to launch a Tetravalent Inactivated Influenza vaccine.The vaccine provides protection from 4 influenza viruses, namely H1N1, H3N2, Type B (Brisbane) & Type B (Phuket).Vaxiflu â?? 4 will be marketed by Zydus Vaxxicare â?? a divison of the group focusing on preventives.Stock view:Cadila Healthcare Ltd ended at Rs 430, down by Rs 4.55 or 1.05% from its previous closing of Rs 434.55 on the BSE.The scrip opened at Rs 434 and touched a high and low of Rs 439.4 and Rs 427.1 respectively. A total of 2647694(NSE+BSE) shares were traded on the counter.The current market cap of the company is Rs 44026.05 crore.The BSE group 'A' stock of face value Rs 1 touched a 52 week high of Rs 460 on 17-Feb-2017 and a 52 week low of Rs 305 on 12-Apr-2016.Last one week high and low of the scrip stood at Rs 460 and Rs 427.1 respectively.The promoters holding in the company stood at 74.79 % while Institutions and Non-Institutions held 17.18 % and 8.03 % respectively.The stock traded above its 100 DMA.""]"
816887,CADILA HEALTHCARE,IIFL,[],2017-02-23 15:03:00,['India Infoline News Service '],Cadila Healthcare receives approval from USFDA,"['Cadila Healthcare', 'Know more', 'Click here']",Cadila Healthcare has received approval from US Food & Drug Administration to initiate Phase II clinical studies of Saroglitazar Magnesium in patients suffering from Primary Biliary (PBC).,"[""Cadila Healthcarehas received approval from US Food & Drug Administration to initiate Phase II clinical studies of Saroglitazar Magnesium in patients suffering from Primary Biliary (PBC).Cadila Healthcare is an Indian pharmaceutical company, headquartered atAhmedabadinGujarat.The company is the 4thlargest pharmaceutical company in India. It is a significant manufacturer ofgeneric drugs.Stock view:Cadila Healthcare Ltd is currently trading at Rs 429, down by Rs 5.55 or 1.28% from its previous closing of Rs 434.55 on the BSE.The scrip opened at Rs 434 and has touched a high and low of Rs 439.4 and Rs 427.1 respectively.So far 1579825(NSE+BSE) shares were traded on the counter. The current market cap of the company is Rs 44486.73 croreThe BSE group 'A' stock of face value Rs 1 has touched a 52 week high of Rs 460 on 17-Feb-2017 and a 52 week low of Rs 305 on 12-Apr-2016.Last one week high and low of the scrip stood at Rs 460 and Rs 356.3 respectively.The promoters holding in the company stood at 74.79 % while Institutions and Non-Institutions held 17.18 % and 8.03 % respectively.The stock is currently trading above its 100 DMA.""]"
817099,CADILA HEALTHCARE,IIFL,[],2017-02-20 12:19:00,['India Infoline News Service '],"Cadila Healthcare & NALCO declare interim dividend, fix record date","['Cadila Healthcare', 'NALCO', 'BSE']",Cadila Healthcare and NALCO have fixed the record date for the payment of interim dividend.,"[""Cadila HealthcareandNALCOhave fixed the record date for the payment of interim dividend.Cadila Healthcare has informed BSE that the company has fixed March 17, while NALCO announced that they have fixed March 10, as the record date for the purpose of payment of interim dividend.Both the stocks for the moment are trading in mix. While NALCO is trading in green, the stocks of Cadila Healthcare is trading down.In the last one year, Nalco has surged by 94%, while Cadila Healthcare has given a return of 35%. Similarly, in the last one year, Nalco has outperformed BSE, Mid-cap index, while Cadila Healthcare has outperformed BSE Sensex and Healthcare index.Stock view:Cadila Healthcare Ltd is currently trading at Rs 443.65, down by Rs 4.15 or 0.93% from its previous closing of Rs 447.8 on the BSE.The scrip opened at Rs 447.8 and has touched a high and low of Rs 451.8 and Rs 437.05 respectively. So far 1021678(NSE+BSE) shares were traded on the counter. The current market cap of the company is Rs 45843.19 crore.The BSE group 'A' stock of face value Rs 1 has touched a 52 week high of Rs 460 on 17-Feb-2017 and a 52 week low of Rs 305 on 12-Apr-2016. Last one week high and low of the scrip stood at Rs 460 and Rs 356.3 respectively.The promoters holding in the company stood at 74.79 % while Institutions and Non-Institutions held 17.18 % and 8.03 % respectively.The stock is currently trading above its 100 DMA.""]"
817144,CADILA HEALTHCARE,IIFL,[],2017-02-19 10:00:00,['India Infoline News Service '],Cadila Healthcare to consider interim dividend next month,"['Cadila Healthcare', 'dividend', 'Know more']","Cadila Healthcare has informed BSE, that the board of directors of the company will consider the proposal of declaration of interim dividend in its board meet, which is scheduled on March 7, 2017.","[""Cadila Healthcare has informed BSE, that the board of directors of the company will consider the proposal of declaration of interim dividend in its board meet, which is scheduled on March 7, 2017.In the last one year, the stock has given a return of 43.31%, outperforming the BSE Sensex.Ten mutual fund houses have invested in the stock of the company, wherein Franklin Templeton Mutual Fund is the topmost one.Cadila Healthcareis operational in the Pharma sector, and is the fourth largest Pharma company in the country.Stock view:Cadila Healthcare Ltd ended at Rs 447.8, up by Rs 18.35 or 4.27% from its previous closing of Rs 429.45 on the BSE.The scrip opened at Rs 446 and touched a high and low of Rs 460 and Rs 438.1 respectively. A total of 13142337(NSE+BSE) shares were traded on the counter. The current market cap of the company is Rs 45843.19 crore.TheBSEgroup 'A' stock of face value Rs 1 touched a 52 week high of Rs 460 on 17-Feb-2017 and a 52 week low of Rs 305 on 12-Apr-2016. Last one week high and low of the scrip stood at Rs 460 and Rs 356.3 respectively.The promoters holding in the company stood at 74.79 % while Institutions and Non-Institutions held 17.18 % and 8.03 % respectively.The stock traded above its 100 DMA.""]"
817255,CADILA HEALTHCARE,IIFL,[],2017-02-16 15:48:00,['India Infoline News Service '],Nifty firmly closed above 8750 levels; Cadila Healthcare up by 22.71%,"['Nifty', 'Sensex', 'Cadila Healthcare']","Nifty closed at 8778 levels, up by 53.30 points or 0.61%; while Sensex closed at 28301.27 levels, up by 145.71 points or 0.52%.","['Nifty closed at 8778 levels, up by 53.30 points or 0.61%; while Sensex closed at 28301.27 levels, up by 145.71 points or 0.52%.There were 1136 advances, 484 declines and 296 unchanged stocks on NSE, reflecting strong positive bias floating in the market. 37 stocks touched their fresh 52 week high; whereas 19 stocks touched their fresh 52 week low on NSE in Thursdayâ??s trading session.Tata Group stocks traded in green on Thursday.FMCG heavyweight player, ITC Limited closed at Rs 266.30 per share, down by Rs 6.70 per share or 2.60%. The stock contributed the most to the BSE FMCG indexâ??s losses. Though the index was trading in red, Radico Khaitan is the top gainer in the index, closing at Rs 130 per share, up by Rs 9.70 per share or 8.06%.Other FMCG stocks like KCP Sugar & Industries Corporation Ltd., Dalmia Bharat Sugar and Industries Ltd., Vadilal Industries Ltd., Goodricke Group Ltd., LT Foods Ltd., and Som Distilleries and Breweries Ltd., closed higher by 4%.Broader Markets outperformed the major indices in Thursdayâ??s trading session. BSE Mid-cap index closed at 13352.59 levels, up by 164.77 points or 1.25%. BSE Small-cap index closed at 13413.95 levels, up by 179.13 points or 1.35%.Movers and Shakers of the day:Cadila Healthcare Ltd., closed at Rs 439.80 per share, up by Rs 81.40 per share or 22.71%.JP Associates closed at Rs 13.75 per share, up by Rs 1.70 per share or 14.11%.PNB Gilts Ltd., closed at Rs 57.35 per share, up by Rs 6.45 per share or 12.67%.Bharat Forge closed at Rs 1081.15 per share, up by Rs 61.40 per share or 6.02%.']"
817260,CADILA HEALTHCARE,IIFL,[],2017-02-16 15:00:00,['India Infoline News Service '],Live Stock Market Updates: Sensex is nearly up by 150 points; Cadila Healthcare up by 18.22%,"['India VIX', 'Rupee', 'Sensex Live']","The INDIA VIX is down 3.41% at 13.72. Sensex is trading at 28302.49, up 146.93 points, while NSE Nifty is trading at 8,777.30, up 52.60 points.","['BSE Healthcare index is trading at 15010.28 levels, up by 301.24 points or 2.05%. The index is outperforming the major indices in the market. Sun Pharma and Cadila Healthcare are contributing the most to the index gains.Cadila Healthcare witnessed sharp surge to touch high of Rs 423.70 per share, up by Rs 65.3 per share or 18.22%. In a recent development, Cadila Healthcare has announced on bourses that US Food and Drug Administration (FDA) inspected its Moraiya facility from February 6, 2017 to February 15, 2017. At the end of the inspection, no observation (483) is issued.RBL Bank and HDFC Bank are trading at record high.There are 1164 advances, 458 declines and 293 unchanged stocks on NSE.At 3:00 PM, the S&P BSE Sensex is trading at 28302.49, up 146.93 points, while NSE Nifty is trading at 8,777.30, up 52.60 points. A total of 34 stocks registered a fresh 52-week high in trade today, while 19 stocks touched a new 52-week low on the NSE.The BSE Mid-cap Index is trading up 1% at 13319.55, while BSE Small-cap Index is trading up 1.23% at 13397.04.Some buying activity is seen in Energy, Healthcare, Information Technology, Automobile, Banking and Telecom while FMCG is showing weakness on BSE.Sun Pharma, GAIL, Tata Motors and Eicher Motors are among the gainers; whereas ICICI Bank, ITC, BPCL, Dr. Reddyâ??s and Bharti Infratel are losing sheen on NSE.The INDIA VIX is down 3.41% at 13.72.']"
818479,CADILA HEALTHCARE,IIFL,[],2017-01-31 12:43:00,['India Infoline News Service'],Cadila Healthcare down by more than 10% owing to its weak Q3 results,"['Cadila Healthcare', 'Q3 results', 'Know more']","Gujarat based pharmaceutical company, Cadila Healthcare has announced its financial results for the quarter ended on December 31, 2016.","[""Gujarat based pharmaceutical company, Cadila Healthcare has announced its financial results for the quarter ended on December 31, 2016.Following are the excerpts from the Q3 results:Total income stands at Rs 2364 crore, down by 2% (YoY); whereas\xa0net profits are down by 34.6% at Rs 281.6 cr; and EBITDA is down by 31.7% at Rs 404 cr. The EBITDA margin stands at 17% vs 24.6% (YoY).The stock opened up by Rs 2.4 per share at Rs 378 per share, but started declining in the afternoon hours. The stock touched low of Rs 334.35 per share, down by Rs 41.25 per share or 10.98%, being unable to digest weak Q3 results.Stock View:Cadila Healthcare Ltdis currently trading at Rs 343.75, down by Rs 31.85 or 8.48% from its previous closing of Rs 375.6 on the BSE.The scrip opened at Rs 378 and has touched a high and low of Rs 382 and Rs 334.35 respectively. So far 2864833(NSE+BSE) shares were traded on the counter. The current market cap of the company is Rs 38451.77 crore.The BSE group 'A' stock of face value Rs 1 has touched a 52 week high of Rs 429.45 on 01-Nov-2016 and a 52 week low of Rs 298.1 on 29-Jan-2016. Last one week high and low of the scrip stood at Rs 377 and Rs 353.7 respectively.The promoters holding in the company stood at 74.79 % while Institutions and Non-Institutions held 17.18 % and 8.03 % respectively.The stock is currently trading below its 100 DMA.""]"
820854,CADILA HEALTHCARE,IIFL,[],2016-12-29 11:23:00,['India Infoline News Service '],"Top 13 stocks in focus today: Reliance Industries, Cadila Healthcare, JMC Projects","['Reliance Industries', 'Cadila Healthcare', 'IRB Infra']",Check out the companies which will be in focus during trade today based on recent and latest news developments.,"[""Reliance Industries:Reliance Industries on Wednesday said it has successfully commissioned the first phase of its 2.2 million metric tonnes per annum (MMTPA) para-xylene (PX) plant at Gujarat's Jamnagar.IRB Infrastructure:IRB Infra has informed stock exchanges that the company has received Letter of Award from NHAI for the project of six laning of Kishangarh to Gulabpura section of NH 79A and NH 79 in the State of Rajasthan (length 90.000 km) on DBFOT (Toll) under NHDP Phase V package -I Project.JMC Projects: The company secured new orders worth over Rs 1,457 crore.Pratibha Industries:The company's board to meet on January 4, 2017 to approve the issue and allotment of shares on preferential basis to the lenders of the company under strategic debt restructuring (SDR) scheme.IDFC Bank:The private sector bank is close to merging various lending divisions with a plan to reduce headcount, as per media report.Phoenix Mills:The company on Wednesday said it has acquired the remaining 8.72 per cent stake in its wholly-owned subsidiary Island Star Mall Developers Pvt Ltd (ISMDPL).JK Tyre:The tyre manufacturer said its board has given approval to raise up to Rs 1,000 crore by issuing securities.Sasken Communication: The company has proposed to buy back 29,27,879 equity shares having face value of Rs 10 each at a price of Rs 410 per share in cash for a total consideration not exceeding Rs 12004.31 lakhs.Cadila Healthcare:The company?s wholly owned subsidiary Zydus Healthcare has acquired six brands from US drug maker MSD and its subsidiaries for an undisclosed amount.Jet Airways: The appointment of Vikram Mehta, Rajshree Pathy and Ranjan Mathai have received the nod of the shareholders, the airline said in a regulatory filing on Wednesday.Goa Carbon: The company on Wednesday informed bourses that the operations at Bilaspur Plant have commenced from December 27, 2016.""]"
