,Company,Source,Category,Date,Author,Title,Tags,Subtitle,Content
587454,CADILA HEALTHCARE,moneycontrol,Stocks,2017-07-11 10:01:00,['Moneycontrol.com'],Cadila Health gains 1% on USFDA nod for Lurasidone that used to treat schizophrenia,"['Buzzing Stocks', 'Cadila Healthcare']",['Lurasidone is a generic version of Latuda that is used to treat schizophrenia.'],"['Cadila Healthcareshares gained over a percent in morning trade Tuesday on tentative approval from the US health regulator for Lurasidone Hydrochloride tablets.Lurasidone is a generic version of Latuda that is used to treat schizophrenia.Meanwhile, Zydus Cadila, on July 8, received approval from the US Food and Drug Administration to market Doxazosin tablets. It is a selective alpha blocker used to treat high blood pressure and urinary retention associated with benign prostatic hyperplasia.At 09:40 hours IST, the stock price was quoting at Rs 521.75, up Rs 3.60, or 0.69 percent on the BSE.Posted by Sunil Shankar Matkar']"
589093,CADILA HEALTHCARE,moneycontrol,Stocks,2017-06-30 11:30:00,['Moneycontrol.com'],Cadila Healthcare gains 1% on USFDA nod for Phentermine Hydrochloride that treats obesity,"['Buzzing Stocks', 'Cadila Healthcare']","['After clearance from USFDA in February, the Moraiya facility has received more than seven approvals so far.']","[""Cadila Healthcareshare price gained more than a percent intraday Friday after receiving approval from the US health regulator for drug that is used for obesity.Zydus Cadila has received the final approval from the US Food and Drug Administration to market Phentermine hydrochloride orally disintegrating tablets.The drug is used together with diet and exercise to treat obesity (overweight) in people with risk factors such as high blood pressure, high cholesterol or diabetes.Phentermine, which is in strengths of 15 mg, 30 mg and 37.5 mg, will be produced at the group's formulation manufacturing facility at Moraiya in Ahmedabad, the company said.After clearance from USFDA in February, the Moraiya facility has received more than seven approvals so far.With this, the group now has more than 120 approvals, Cadila said.At 11:04 hours IST, the stock price was quoting at Rs 525.90, up Rs 4.00, or 0.77 percent on the BSE.Posted by Sunil Shankar Matkar""]"
589638,CADILA HEALTHCARE,moneycontrol,Stocks,2017-06-28 11:41:00,['Moneycontrol.com'],Cadila Healthcare gains 1% on USFDA approval for Oxybutynin tablets,"['Buzzing Stocks', 'Cadila Healthcare']",['Cadila received a US Food and Drug Administration (FDA) nod for Oxybutynin tablets from its Moraiya unit.'],"['Shares ofCadila Healthcaregained over a percent intraday on Wednesday as investors cheered drug regulator?s nod to its drug.The company said that it received a US Food and Drug Administration (FDA) nod for Oxybutynin tablets from its Moraiya unit. This drug is useful for treating urinary and bladder difficulties.This follows a spate of approvals that the company has been receiving from the said facility.The estimated sale for the tablet is believed to be to the tune of USD 150.9 million, the company told the exchanges in a filing.At 11:34 am, the stock was trading at Rs 526.6, up 0.21 percent on the BSE.By Uttaresh Venkateshwaran']"
589670,CADILA HEALTHCARE,moneycontrol,Announcements,2017-06-28 10:24:00,['Moneycontrol.com'],Cadila Healthcare gets US FDA approval for  Oxybutynin Chloride Extended-Release Tablets,['Announcements'],"['Cadila Healthcare has received final approval from the US FDA for Oxybutynin Chloride Extended-Release Tablets in the strength of 5mg, 10mg and 15 mg.']",['Cadila Healthcare receives final approval from the USFDA for Oxybutynin Chloride Extended-Release TabletsSource : BSE']
589914,CADILA HEALTHCARE,moneycontrol,Stocks,2017-06-27 12:13:00,['Moneycontrol.com'],"Cadila Healthcare rises 2% on fund raising plan, USFDA approval","['Buzzing Stocks', 'Cadila Healthcare']",['Zydus Cadila has received the final approval from the United States of Food & Drug Administration (USFDA) to market Entecavir Tablets in the strengths of 0.5 mg and 1 mg.'],"[""Shares ofCadila Healthcaregained 2 percent intraday Tuesday as it has received approval from USFDA to market Entecavir tablets.Zydus Cadila\xa0has received the final approval from the United States of Food & Drug Administration (USFDA) to market Entecavir Tablets in the strengths of 0.5 mg and 1 mg.The drug is used in the treatment of Hepatitis B virus infection and will be produced at the group's formulations manufacturing facility at the pharma SEZ in Ahmedabad.According to IMS MAT April data, the estimated sale for Entecavir tablets is USD 166.3 million.related newsNCC gains 5% on fund raising planMarket Update: L&T, ONGC, Vedanta hit record highs despite broader indices trading flat; SBI falls 2%Quess Corp, Pidilite, Liberty Shoes up 2-6% on strong Q3 numbersThe group now has more than 120 approvals and has so far filed over 300 ANDAs since the commencement of the filing process in FY 2003-04.The company in its board meeting held on June 26 had approved raising up to Rs 18500 crore through various fund raising options.The board has approved to raise Rs 10000 crore via issue of equity shares / convertible bonds / debentures through qualified institutional placement / GDR / ADR.The board also approved issuing secured/unsecured redeemable non-convertible debentures/foreign currency bonds on private placement basis for an amount up to Rs 3500 crore in financial year 2017-18.The company will issue foreign currency bonds/foreign currency convertible bonds for an amount up to Rs 5000 crore.At 12:06 hrs Cadila Healthcare was quoting at Rs 529.50, up Rs 4.40, or 0.84 percent on the BSE.Posted by Rakesh Patil""]"
589941,CADILA HEALTHCARE,moneycontrol,Announcements,2017-06-27 09:55:00,['Moneycontrol.com'],Cadila Healthcare: Outcome of board meeting,['Announcements'],['Cadila Health has approved fund raising proposal.'],['As per the attached letter.Source : BSE']
591005,CADILA HEALTHCARE,moneycontrol,Stocks,2017-06-21 12:22:00,['Moneycontrol.com'],Cadila Health rebounds on establishment inspection report for Moraiya Unit,"['Buzzing Stocks', 'Cadila Healthcare']","[""Zydus Cadila's formulations manufacturing facility at Moraiya has received an establishment inspection report from the USFDA.""]","['Cadila Healthcareshares rebounded in last morning trade Wednesday after the Moraiya facility received establishment inspection report from the US health regulator.""Zydus Cadila\'s formulations manufacturing facility at Moraiya, Ahmedabad has received an establishment inspection report from the US Food and Drug Administration, signifying the successful closure of audit,"" the company said in its filing.The facility had completed the USFDA audit from February 6-15 with zero 483 observations.Post the audit in February, the group, so far, has received approvals for four drugs that have been filed from its Moraiya facility, including Levofloxacin (used for bacterial infections), Mesalamine (used to treat mild to moderate ulcerative colitis), Ezetimibe tablets (used to reduce high cholesterol) and Acyclovir (that caters to anti-viral segment).related newsContainer Corporation up 2%; JPMorgan overweight with target Rs 1,750NCC gains 5% on fund raising planMarket Update: L&T, ONGC, Vedanta hit record highs despite broader indices trading flat; SBI falls 2%Meanwhile, a meeting of the board of directors is scheduled to be held on June 26 to consider fund raising plans.""The board will consider raising of funds by issue of equity shares / convertible bonds / debentures through qualified institutional placement (QIP) / GDR / ADR; the issue of secured / unsecured redeemable non-convertible debentures / foreign currency bonds on private placement basis; and the issue of foreign currency bond / foreign currency convertible bonds,"" it said in its filing.At 12:01 hours IST, the stock price was was quoting at Rs 525.00, up Rs 1.20, or 0.23 percent on the BSE.Posted by Sunil Shankar\xa0Matkar']"
591039,CADILA HEALTHCARE,moneycontrol,Announcements,2017-06-21 10:20:00,['Moneycontrol.com'],"Cadila Health's board meeting on June 26, 2017",['Announcements'],"['A meeting of the Board of Directors is scheduled to be held on Monday, June 26, 2017, to raise funds by issue of Equity Shares / Convertible Bonds / Debentures through Qualified Institutional Placement [QIP] / GDR / ADR, subject to approval of the shareholders.']","['A meeting of the Board of Directors is scheduled to be held on Monday, June 26, 2017, to consider the following proposals:(i)to raise funds by issue of Equity Shares / Convertible Bonds / Debentures through Qualified Institutional Placement [QIP] / GDR / ADR, subject to approval of the shareholders,(ii)to issue Secured / Unsecured Redeemable Non-Convertible Debentures / Foreign Currency Bonds on Private Placement Basis, subject to approval of the shareholders and(iii)to issue Foreign Currency Bond / Foreign Currency Convertible Bonds subject to the approval of the shareholders.Source : BSE']"
591539,CADILA HEALTHCARE,moneycontrol,Stocks,2017-06-19 10:53:00,['Moneycontrol.com'],"Cadila Health gains 2% on USFDA nod for anti migraine drug, Morgan Stanley overweight call","['Buzzing Stocks', 'Cadila Healthcare']","['Morgan Stanley said with the Moraiya resolution past, it expects the new product approval cycle for the US market to intensify.']","['Cadila Healthcareshares gained as much as 2.4 percent in morning trade Monday on approval from the US health regulator for anti-migraine drug.Group company Zydus Cadila has received the final approval from the US Food and Drug Administration to market Eletriptan hydrobromide tablets, 20 mg and 40 mg.""The drug, which is used in the treatment of migraine, will be produced at the group\'s formulations manufacturing facility at Pharma SEZ, Ahmedabad,"" the pharma company said in its filing.With this, the group now has more than 120 approvals and has so far filed over 300 ANDAs since the commencement of filing process in FY04.related newsContainer Corporation up 2%; JPMorgan overweight with target Rs 1,750NCC gains 5% on fund raising planMarket Update: L&T, ONGC, Vedanta hit record highs despite broader indices trading flat; SBI falls 2%Morgan Stanley said with the Moraiya resolution past, it expects the new product approval cycle for the US market to intensify.With 200 ANDAs are pending approval, it expects 40-plus approvals in the next 12-15 months.The research house feels several niche products and operating leverage give strong earnings visibility. It sees FY18-19 EPS CAGR of 39.1 percent.Morgan Stanley has retained its overweight rating on Cadila Healthcare and expects the stock to hit Rs 619 in 12-months.After clearance from USFDA to its Moraiya facility in February, the company has received approvals for four drugs that filed from this facility.At 10:32 hours IST, the stock price of Cadila Healthcare was quoting at Rs 533.50, up Rs 8.10, or 1.54 percent on the BSE.Posted by Sunil Shankar Matkar']"
592325,CADILA HEALTHCARE,moneycontrol,Stocks,2017-06-15 12:21:00,['Moneycontrol.com'],Cadila Healthcare gains 2% on USFDA approval for anti-retroviral drug,"['Buzzing Stocks', 'Cadila Healthcare']","['Cadila group, so far, has received approvals for four drugs that have been filed from its Moraiya facility.']","['Cadila Healthcareshares rose as much as 2.5 percent Thursday after receiving approval from the US health regulator for anti-retroviral drug.""Zydus Cadila has received final approval from the US Food and Drug Administration to market Acyclovir injection USP strengths of 500 mg/vial and 1,000 mg/vial,"" the pharma company said in its filing.Acyclovir, which caters to anti-viral segment, will be produced at the group\'s formulations manufacturing facility at Moraiya in Ahmedabad that was cleared by the US health regulator in February 2017.The group, so far, has received approvals for four drugs that have been filed from its Moraiya facility, including Levofloxacin (used for bacterial infections), Mesalamine (used to treat mild to moderate ulcerative colitis) and Ezetimibe tablets (used to reduce high cholesterol).With this, the group now has more than 120 approvals and has so far filed over 300 ANDAs since FY04.At 12:03 hrs Cadila Healthcare was quoting at Rs 536.85, up Rs 8.00, or 1.51 percent.Posted by Sunil Shankar Matkar']"
592828,CADILA HEALTHCARE,moneycontrol,Stocks,2017-06-13 10:58:00,['Moneycontrol.com'],Cadila Healthcare gains 1.5% on US FDA nod to cholesterol drug,"['Buzzing Stocks', 'Market', 'Nifty', 'Sensex']","['US drug regulator gives nod to the drug, which will be produced from the company?s Moraiya facility in Gujarat.']","['Shares ofCadila Healthcarewere higher by 1.5 percent intraday on Tuesday as investors cheered a recent product nod by US drug regulator.The pharmaceutical major received a nod from the US Food and Drug Administration for Ezetimibe drug, which is used to treat high cholesterol. The news holds significance as the approval for the product from its Moraiya facility in Gujarat, which was until recently under pressure from the watchdog.""The estimated sales for Ezetimibe tablets is USD 2.7 billion as per IMS MAT April 2017,"" the company told the exchanges in a statement.related newsStocks 360: Here\'s why Dr Reddys is in focusContainer Corporation up 2%; JPMorgan overweight with target Rs 1,750NCC gains 5% on fund raising planThe firm had onJune 12 hit its one-year high markon receipt of a US FDA nod to market Nystatin Topical Powder USP, 100000 units per gram. The drug will be produced at the Neshar Pharmaceuticals? manufacturing facility located at the St. Louis, MO, USA.In fact, the stock has had a string of good developments in the past few weeks. Earlier this month, the company had received an approvalfor a drug, used to treat inflammatory bowel disease,from the same plant, sending the stock to fresh record high.Bucking the overall trend for the pharmaceutical sector, the stock rose over 12 percent in the past one month, while its three-day gain stood at 2 percent. At 10:48 hrs, Cadila Healthcare was quoting at Rs 548.50, up Rs 0.15, or 0.03 percent on the BSE. It touched an intraday high of Rs 557.05 and an intraday low of Rs 545.55.']"
593026,CADILA HEALTHCARE,moneycontrol,Stocks,2017-06-12 10:59:00,['Moneycontrol.com'],Cadila Healthcare at 1-year high on USFDA approval to market Nystatin Topical Powder,"['Buzzing Stocks', 'Cadila Healthcare']",['Nystatin Topical Powder is an antifungal antibiotic used to treat skin infections caused by yeast.'],"['Shares ofCadila Healthcaretouched 52-week high of Rs 555.55, rose nearly 3 percent intraday Monday on the back of final approval from USFDA to market Nystatin Topical Powder USP, 100000 units per gram.Cadila Healthcare?s US division Zydus Pharmaceuticals? subsidiary Neshar Pharmaceuticals has received final approval from the USFDA to market Nystatin Topical Powder USP, 100000 units per gram.The drug will be produced at the Neshar Pharmaceuticals? manufacturing facility located at the St. Louis, MO, USA.Nystatin Topical Powder is an antifungal antibiotic used to treat skin infections caused by yeast.The group now has more than 115 approvals and as so far filed over 300 ANDAs since the commencement of the filing process in FT 2003-04.At 10:54 hrs Cadila Healthcare was quoting at Rs 555.65, up Rs 14.95, or 2.76 percent on the BSE.Posted by Rakesh Patil']"
593584,CADILA HEALTHCARE,moneycontrol,Stocks,2017-06-08 16:18:00,['Moneycontrol.com'],Buy Cadila Healthcare; target of Rs 600: Edelweiss,"['Buy', 'Cadila Healthcare', 'Edelweiss', 'Recommendations']","['Edelweiss is bullish on Cadila Healthcare has recommended buy rating on the stock with a target price of Rs 600 in its research report dated June 06, 2017.']","[""Edelweiss' research report onCadila HealthcareCadila Healthcare (CDH) has received approval for gLialda, the first and one of the most significant filings from Moraiya. Importantly, this development lends validation to CDH?s other complex generic filings, especially gAsacol HD and others like gToprol XL, gPrevacid ODT and transdermals.OutlookWith these approvals, in our view CDH?s US business growth will be best-in-class at 48% with 28%/44% growth in revenue/PAT over FY17-19E. We have assigned 22x multiple to core earnings with NPV of INR 120 for gLialda and gAsacol HD as these will stay only for 3-4 years. Maintain ?BUY/SO? with TP of INR 600 (earlier INR 460).For all recommendations,click hereDisclaimer:The views and investment tips expressed by investment experts/broking houses/rating agencies on moneycontrol.com are their own, and not that of the website or its management. Moneycontrol.com advises users to check with certified experts before taking any investment decisions.Read More""]"
593849,CADILA HEALTHCARE,moneycontrol,Stocks,2017-06-07 16:26:00,['Moneycontrol.com'],Hold Cadila Healthcare; target of Rs 420: Axis Direct,"['Axis Direct', 'Cadila Healthcare', 'Hold', 'Recommendations']","['Axis Direct recommended hold rating on Cadila Healthcare with a target price of Rs 420 in its research report dated June 06, 2017.']","[""Axis Direct's research report onCadila HealthcareCadila?s (CDH) Q4 revenue at Rs 25.2 bn (up 6% YoY) and EBITDA at Rs 4.6 bn (down 16% YoY) were in line with estimates. PAT at Rs 3.85 bn was aided by higher other income and lower tax expense. US sales grew 2% YoY (11% QoQ) to USD 146 mn aided by consolidation of Sentynl. India revenue grew 9% YoY, led by increased traction in biosimlar products.OutlookWe maintain our FY18E/19E EPS estimates &TP of Rs 420(20x FY19 EPS). While its large US pipeline (195 ANDA?s awaiting approval) remains attractive, maintain HOLD as it is fairly priced in our view.For all recommendations,click hereDisclaimer:The views and investment tips expressed by investment experts/broking houses/rating agencies on moneycontrol.com are their own, and not that of the website or its management. Moneycontrol.com advises users to check with certified experts before taking any investment decisions.Read More""]"
594184,CADILA HEALTHCARE,moneycontrol,Stocks,2017-06-06 11:44:00,['Moneycontrol.com'],Cadila Healthcare up 4% on establishment inspection report from USFDA for Baddi,"['Buzzing Stocks', 'Cadila Healthcare', 'USFDA']",['Cadila Healthcare received establishment inspection report (EIR) from the US health regulator for Baddi unit.'],"['Cadila Healthcareshares hit fresh record high of Rs 510, up 4 percent intraday Tuesday on receiving establishment inspection report (EIR) from the US health regulator for Baddi unit.""This receipt of EIR indicates the successful closure of inspection points (483s) raised based on the inspection carried out between February 21 and March 1,"" the Ahmedabad-based pharma company in its filing.In addition, its group company has received final approval from the US Food & Drug Administration to market Mirtazapine Orally Disintegrating tablets USP in strengths of 15 mg, 30 mg and 45 mg.The drug is an anti-depressant and will be produced at group\'s formulations manufacturing facility at Baddi.Zydus Cadila also received final approval from the USFDA to Levofloxacin injection, which is used in the treatment of bacterial infections. The drug will be produced at formulations manufacturing facility at Moraiya, Ahmedabad that also cleared by USFDA in February 2017.At 11:24 hours IST, the stock price was quoting at Rs 499.00, up Rs 8.50, or 1.73 percent on the BSE.Posted by Sunil Shankar Matkar']"
594309,CADILA HEALTHCARE,moneycontrol,Companies,2017-06-05 22:09:00,['PTI'],Cadila Healthcare gets EIR from USFDA for Baddi facility,"['Business', 'Companies']",['Drug firm Cadila Healthcare has received Establishment Inspection Report (EIR) from the US health regulator for its Baddi facility in Himachal Pradesh.'],"['Drug firmCadila Healthcarehas received Establishment Inspection Report (EIR) from the US health regulator for its Baddi facility in Himachal Pradesh.The United States Food and Drug Administration (USFDA) had earlier given three observations under Form 483 after the inspection of the facility.""The company\'s manufacturing facility at Baddi has received an Establishment Inspection Report from the USFDA"", Cadila Healthcare said in a BSE filing today.This receipt of EIR indicates successful closure of 483s raised based on the inspection carried out between February 21 to March 1, 2017, it added.All the observations were related to pre-approval inspection (PAI) for a specific product filed, Cadila Healthcare had then said without naming the product.Shares of Cadila Healthcare today closed 0.82 per cent lower at Rs 490.50 per scrip on BSE.']"
594811,CADILA HEALTHCARE,moneycontrol,Stocks,2017-06-02 15:48:00,['Moneycontrol.com'],Buy Cadila Healthcare; target of Rs 460: Edelweiss,"['Buy', 'Cadila Healthcare', 'Edelweiss', 'Recommendations']","['Edelweiss is bullish on Cadila Healthcare has recommended buy rating on the stock with a target price of Rs 460 in its research report dated May 26, 2017.']","[""Edelweiss' research report onCadila HealthcareRevenue of INR 24.2bn rose 6% YoY. US generics revenue (40% of total) jumped 11% QoQ in constant currency as CDH launched ANDAs from facilities other than Moraiya. India (34% of total) grew 9% YoY. Gross margin tumbled 413bps YoY as Asacol HD?s authorised generic has replaced HCQS contribution.OutlookGoing ahead, with imminent resolution of Moraiya Warning Letter, CDH is geared to deliver a bunch of approvals including niche ones that could drive US growth (28%) to the best-in-class over FY17-19E. This will accelerate top line and bottom line growth to 19% and 26%, respectively. We maintain ?BUY/SO? with target price of INR 460.For all recommendations,click hereDisclaimer:The views and investment tips expressed by investment experts/broking houses/rating agencies on moneycontrol.com are their own, and not that of the website or its management. Moneycontrol.com advises users to check with certified experts before taking any investment decisions.Read More""]"
594901,CADILA HEALTHCARE,moneycontrol,Stocks,2017-06-02 12:07:00,['Moneycontrol.com'],"Cadila Health hits record high, up 7% on USFDA nod for antibiotic Levofloxacin","['Buzzing Stocks', 'Cadila Healthcare']","[""Levofloxacin will be produced at group's formulations manufacturing facility at Moraiya, Ahmedabad that received clearance from USFDA in February.""]","['Cadila Healthcareshare price hit fresh record high of Rs 503.70 on Friday, up 7 percent intraday after its group company received approval from the US health regulator for antibiotic drug.""Zydus Cadila has received final approval from the US Food & Drug Administration to market Levofloxacin injection, 500 mg/20 ml and 750 mg/30 ml (25 mg/ml),"" the Ahmedabad-based pharma company said in its filing.Levofloxacin is used in the treatment of bacterial infections and will be produced at group\'s formulations manufacturing facility at Moraiya, Ahmedabad that received clearance from USFDA in February.""This is significant as it marks the beginning of approval process for filings made from the Moraiya manufacturing plant after successfully completing the USFDA audit in February with zero 483 observations,"" the company said.With this, the group now has more than 115 approvals and has so far filed over 300 ANDAs since commencement of filing process in FY04.At 09:50 hours IST, the stock price was quoting at Rs 498.05, up Rs 27.10, or 5.75 percent amid high volumes on the BSE.Posted by Sunil Shankar Matkar']"
595284,CADILA HEALTHCARE,moneycontrol,Stocks,2017-05-31 17:11:00,['Moneycontrol.com'],Hold Cadila Healthcare; target of Rs 420: ICICI Direct,"['Cadila Healthcare', 'Hold', 'ICICI Direct', 'Recommendations']","['ICICI Direct recommended hold rating on Cadila Healthcare with a target price of Rs 420 in its research report dated May 30, 2017.']","[""ICICI Direct's research report onCadila HealthcareThe US (41% of revenues) has grown at a CAGR of 24% in FY12-17 backed by aggressive filings and product launches. Launches of authorised generics also contributed to overall growth. The US pipeline (cumulative) consists of 305 filed ANDAs; 110 approvals. USFDA cleared Moraiya in February 2017.OutlookHowever, a persistent pricing pressure in the US base business continues to emerge as stumbling block for the company even after debottlenecking of the Moraiya pipeline. We maintain HOLD rating on the stock with a target price of Rs 420 based on 20x FY19E EPS of Rs 20.9.For all recommendations,click hereDisclaimer:The views and investment tips expressed by investment experts/broking houses/rating agencies on moneycontrol.com are their own, and not that of the website or its management. Moneycontrol.com advises users to check with certified experts before taking any investment decisions.Read More""]"
599724,CADILA HEALTHCARE,moneycontrol,Business,2017-03-30 17:31:00,['PTI'],"Sun Pharma, Cadila Healthcare recall products from US market","['Atenolol tablets', 'Business', 'Cadila Healthcare', 'contamination', 'presence of particulate matter', 'Sun pharma', 'Testosterone Cypionate injection', 'United States Food and Drug Administration', 'US Market', 'USFDA']","['Sun Pharma and Cadila Healthcare are recalling one product each from the US market due to contamination and presence of ""foreign"" tablets respectively.']","['Sun PharmaandCadila Healthcareare recalling one product each from the US market due to contamination and presence of ""foreign"" tablets respectively.While Sun Pharmaceutical Industries Inc is recalling 83,188 single dose vials of Testosterone Cypionate injection, Zydus Pharmaceuticals USA Inc is recalling 9,561 bottles Atenolol tablets.The injection is indicated for replacement therapy in males in conditions associated with symptoms of deficiency or absence of endogenous testosterone.Atenolol tablets are used for treatment of hypertension.related newsSebi settles fraud trade cases with 2 individualsGujarat-based pharma firm\'s director arrested, sent to ED custodyKVB Reddy is new MD and CEO of L&T Metro Rail (Hyderabad)According to the latest Enforcement Report of the US health regulator, Sun Pharmaceutical Industries Inc is recalling 83,188 single dose vials of Testosterone Cypionate injection USP, 200 mg/mL, 1 mL vial manufactured by Sun Pharma Industries Ltd, India on account of ""presence of particulate matter"".As per the United States Food and Drug Administration (USFDA) the nationwide ongoing voluntary recall by the firm is a class II recall.On the other hand Zydus Pharmaceuticals USA Inc is recalling 9,561 bottles of Atenolol tablets, USP, 50 mg manufactured by Cadila Healthcare, India, the report said.The reason for recall is presence of foreign tablets/ capsules - ""customer complaint that a bottle of atenolol 50 mg tablets USP contained a paroxetine 20 mg tablet"", it added.The firm initiated nationwide recall in the USA and Puerto Rico recall is also a class II recall, the report said.As per the USFDA, a class II recall is initiated ""in a situation in which use of or exposure to a violative product may cause temporary or medically reversible adverse health consequences or where the probability of serious adverse health consequences is remote"".']"
604156,CADILA HEALTHCARE,moneycontrol,Stocks,2017-03-02 14:39:00,['Moneycontrol.com'],Cadila Healthcare falls 7% on US FDA observations at Baddi plant,"['Baddi', 'Buzzing Stocks', 'Cadila Healthcare', 'drug regulator', 'formulations plant', 'pharma', 'US FDA']",['The US Food and Drug Administration (FDA) gave three observations under Form 483 for its formulations manufacturing facility at Baddi. These were related to pre-approval inspections for a specific product filed.'],"['Shares ofCadila Healthcarefell over 7 percent intraday as investors turned bearish after the company received observations from US drug regulator.The US Food and Drug Administration (FDA) gave three observations under Form 483 for its formulations manufacturing facility at Baddi.?All these three observations are related to Pre-Approval Inspection (PAI) for a specific product filed. This product is yet to be manufactured or marketed in the US. The company is already in the process of responding to the PAI observations,? the company said in a notification to the exchanges.The stock had actually seen a strong movement in the recent past, posting gain of nearly 20 percent in the past fifteen days. At 14:25 hrs, it was quoting at Rs 437.00, down Rs 1.65, or 0.38 percent on the BSE. It touched an intraday high of Rs 442.85 and an intraday low of Rs 407.25.']"
604628,CADILA HEALTHCARE,moneycontrol,Stocks,2017-02-28 18:01:00,['Moneycontrol.com'],Hold Cadila Healthcare; target of Rs 400: Axis Direct,"['Axis Direct', 'Cadila Healthcare', 'Hold', 'Recommendations']","['Axis Direct recommended hold rating on Cadila Healthcare with a target price of Rs 400 in its research report dated February 27, 2017.']","[""Axis Direct's research report onCadila HealthcareCadila?s (CDH) Moraiya facility sees ?zero? 483 observations in its recent reinspection. Thus, the much-awaited pending niche approvals from Moraiya are likely to kick start (gToprol XL, gPrevacidSolutab, transdermals, etc.) which would improve growth and expand margin.OutlookWe raise FY18/19 EPS estimate by 4%/10%,as we increase our US sales, margin assumptions, and revise TP to Rs 400 (20x Dec?18) vs. Rs 350 (19x Dec?18) earlier. Maintain HOLD, as fairly priced in our view.For all recommendations,click hereDisclaimer:The views and investment tips expressed by investment experts/broking houses/rating agencies on moneycontrol.com are their own, and not that of the website or its management. Moneycontrol.com advises users to check with certified experts before taking any investment decisions.Read More""]"
605521,CADILA HEALTHCARE,moneycontrol,Announcements,2017-02-23 13:16:00,['Moneycontrol.com'],Cadila Health: Zydus gets USFDA nod for Phase II clinical trial of Saroglitazar,['Announcements'],['Zydus Cadila announced that the USFDA has approved the group?s plan to initiate a Phase 2 clinical trial of Saroglitazar Magnesium in patients with Primary Biliary Cholangitis (PBC) of the liver.'],"['Cadila Healthcare Ltd has informed BSE regarding a Press Release dated February 23, 2017, titled ""Zydus receives approval from USFDA to initiate Phase II clinical studies of Saroglitazar Magnesium in patients with Primary Biliary Cholangitis (PBC)"".Source : BSERead all announcements in Cadila HealthRead More']"
