,Company,Source,Category,Date,Author,Title,Tags,Subtitle,Content
878433,AUROBINDO PHARMA,IIFL,[],2015-05-29 07:57:00,['India Infoline News Ser'],Aurobindo Pharma Board recommends Bonus Issue,"['Aurobindo Pharma', 'bonus issue', 'Know more']","The Bonus issue will be subject to the approval of the shareholders at the Extraordinary General Meeting of the Company to be held on July 09, 2015.","['Aurobindo Pharma Ltd has announced that the Board of Directors of the Company at its meeting held on May 28, 2015,inter alia, has considered and recommended for issue of ONE bonus equity share for every ONE equity share held as on a Record Date to be determined.The Bonus issue will be subject to the approval of the shareholders at the Extraordinary General Meeting of the Company to be held on July 09, 2015 and other applicable statutory and regulatory approvals, if any.']"
878865,AUROBINDO PHARMA,IIFL,[],2015-05-26 12:30:00,['India Infoline News Ser'],"Pharma stocks slumps...Sun Pharma, Aurobindo Pharma down 1%","['Sun Pharma', 'Aurobindo Pharma', 'GlaxoSmithKline Pharma']","Sun Pharma has tumbled 1.5% at Rs. 988. Aurobindo Pharma has shed 1.4 percent at Rs 1,336.","[""In pharma space, Sun Pharma has tumbled 1.5% at Rs. 988.Aurobindo Pharma has shed 1.4 percent at Rs 1,336.GlaxoSmithKline Pharmaceuticals has declined by 0.7 percent to Rs. 3,175.Cipla, Glenmark Pharmaceuticals and Dr. Reddy's have dropped over 0.5 percent each at Rs. 657, Rs. 868 and Rs. 3,566, respectively.""]"
883071,AUROBINDO PHARMA,IIFL,[],2015-04-17 17:13:00,['India Infoline News Servi'],"All time high! Accelya Kale Solution, Aurobindo Pharma among others to hit 52-week high","['Accelya Kale Solution', 'Aurobindo Pharma', 'BSE']","The Sensex opened a tad high at 28,683, and touched a high of 28,696 in opening trades. Unabated selling pressure in the market saw the BSE index slide to a low of 28,404 - down 292 points from the day's high - towards the fag end of the day.","[""A total of 33 stocks touched a fresh 52-week high on NSE today. Prominent among these were â??\xa0 Accelya Kale Solutions, Ambika Cotton Mills, Aurobindo Pharma, Crisil, D-Link (India), Gujarat Gas, Hester Biosciences, Idea Cellular, Indian Terrain Fashions, Inox Wind, Madhucon Projects, Marico, Motherson Sumi, NDTV, Ortel Communications, Pitti Laminations, Rossell India, Signet Industries, United Breweries and Vadilal Industries.On Friday, the Sensex opened a tad high at 28,683, and touched a high of 28,696 in opening trades. Unabated selling pressure in the market saw the BSE index slide to a low of 28,404 - down 292 points from the day's high - towards the fag end of the day. The Sensex finally ended with a loss of 224 points at 28,442. In the process, the BSE index has shed 2 percent (602 points) in the last three trading sessions.The NSE Nifty touched a low of 8,596, and eventually ended 101 points lower at 8,606. The NSE index has lost 228 points in the last three days.The India VIX (Volatility) index was up 0.6 percent at 15.04.""]"
883222,AUROBINDO PHARMA,IIFL,[],2015-04-16 16:34:00,['India Infoline News Servi'],"All time high! Aegis Logistics, Aurobindo Pharma among others to hit 52-week high","['Aegis Logistics', 'Aurobindo Pharma', 'BSE']","On Thursday, the Sensex opened 76 points higher at 28,876, which also turned out to be the day's high and finally ended with a loss of 134 points at 28,666.","[""A total of 34 stocks touched a fresh 52-week high on NSE today. Prominent among these were â??\xa0 Aegis Logistics, Aurobindo Pharma, Crisil, D-Link India, Eveready Industries, Good Luck Steel Tubes, Hester Biosciences, Idea Cellular, Igarashi Motors, Indian Terrain Fashions, Inox Wind, Lokesh Machines, Madhucon Projects, Marico, Rossell India, R Systems International, Surana Telecom, Symphony, Vadilal Industries and Vinati Organics.On Thursday, the Sensex opened 76 points higher at 28,876, which also turned out to be the day's high. The BSE index soon pared gains and slipped into red thereafter on account of weakness in pharma, IT, FMCG and infrastructure stocks. AaurobinThe NSE Nifty from an opening high of 8,760, plunged into red to a low of 8,645 - down 115 points from the high. The Nifty finally ended with a loss of 44 points at 8,707.The India VIX (Volatility) index rose 2.2 percent to 14.95.""]"
883401,AUROBINDO PHARMA,IIFL,[],2015-04-15 16:13:00,['India Infoline News Servi'],Aurobindo Pharma ends higher on USFDA approval,"['Aurobindo Pharma', 'BSE', 'NSE']",The company announced that it received final approvals from the US Food & Drug Administration (USFDA) to manufacture and market Cefixime for Oral Suspension USP 100mg/5ml and 200mg/5ml respectively for Lupin Pharmaceuticals Inc.,"['Aurobindo Pharma gained 0.7% at Rs. 1,360 after the company announced that it received final approvals from the US Food & Drug Administration (USFDA) to manufacture and market Cefixime for Oral Suspension USP 100mg/5ml and 200mg/5ml respectively for Lupin Pharmaceuticals Inc.The stock had touched a high of Rs. 1,387 in intra-day deals.Total traded quantity on the counter stood at over 1.29 lk shares.']"
883444,AUROBINDO PHARMA,IIFL,[],2015-04-15 13:34:00,['India Infoline News Servi'],Aurobindo Pharma gains 1.5% on USFDA nod for Cefixime,"['Aurobindo Pharma', 'BSE', 'NSE']",Aurobindo Pharma announce that it has received final approvals from the US Food & Drug Administration (USFDA) to manufacture and market Cefixime for Oral Suspension USP for Lupin Pharmaceuticals Inc.,"['Aurobindo Pharma strengthened its gains in the early noon deals on the BSE, after receiving USFDA approval for Cefixime.According to a release issued by the company to the BSE, Aurobindo Pharma today announced that it has received final approvals from the US Food & Drug Administration (USFDA) to manufacture and market Cefixime for Oral Suspension USP 100mg/5ml and 200mg/5ml respectively for Lupin Pharmaceuticals Inc.Following which, the stock climbed to a high at Rs. 1,387 - which is a fresh all-time high for the stock.Currently, Aurobindo Pharma is up over 1.5 percent at Rs. 1,373, and has seen trades of around 80,000 shares as against the two-week daily average volume of 175,000 shares.Meanwhile, the BSE Sensex has declined 68 points at 28,976.']"
883455,AUROBINDO PHARMA,IIFL,[],2015-04-15 12:26:00,['India Infoline News Servi'],Aurobindo Pharma receives USFDA approval for Cefixime for Oral Suspension USP,"['Aurobindo Pharma', 'BSE', 'NSE']",The approved ANDAs are bioequivalent and therapeutically equivalent to the reference listed drug product (RLD) Suprax Oral Suspension USP 100mg/5mL and 200mg/5mL respectively of Lupin Pharmaceuticals Inc.,"['Aurobindo Pharma Ltd has received USFDA Approval for Cefixime for Oral Suspension USP.The approved ANDAs are bioequivalent and therapeutically equivalent to the reference listed drug product (RLD) Suprax Oral Suspension USP 100mg/5mL and 200mg/5mL respectively of Lupin Pharmaceuticals Inc.Cefixime for Oral Suspension is indicated for the treatment of adults and pediatric patients six months of age or older, with infections caused by susceptible strains of the designated organisms in urinary tract infections, otitis media, acute exacerbations of chronic bronchitis, uncomplicated gonorrhea (cervical/urethral), pharyngitis and tonsillitisThe product has an estimated market size of US$ 123 Million for the twelve months ending February 2015 according to IMS.Aurobindo now has 11 ANDAs (represented by 7 product classes) approved out of Unit VI formulation facility in Hyderabad, India for manufacturing Oral Cephalosporin products.']"
883822,AUROBINDO PHARMA,IIFL,[],2015-04-10 15:41:00,['India Infoline News Servi'],Aurobindo Pharma divest Australia subsidiary to Eris Pharma,"['Aurobindo Pharma', 'Aurobindo Pharma (Australia) Pty', 'Eris Pharma']","APL will, however, under an agreement continue to manufacture and supply the products to Eris Pharma for Australian and New Zealand market over next few years. This divestment is in line with APL's Strategy of focusing on US, EU and Key Emerging Markets.","[""Aurobindo Pharma Ltd has announced that Aurobindo Pharma Limited (APL) has divested its step-down subsidiary, Aurobindo Pharma (Australia) Pty Ltd to Eris Pharma Australia Pty Ltd.APL will, however, under an agreement continue to manufacture and supply the products to Eris Pharma for Australian and New Zealand market over next few years. This divestment is in line with APL's Strategy of focusing on US, EU and Key Emerging Markets.This subsidiary was not contributing any profit to Aurobindo.""]"
883983,AUROBINDO PHARMA,IIFL,[],2015-04-09 12:52:00,['India Infoline News Servi'],Aurobindo Pharma stock up on receiving USFDA approval,"['Aurobindo Pharma', 'BSE', 'NSE']",Aurobindo Pharma has received USFDA approval to manufacture and market Atracurium Besylate Injections.,"[""Aurobindo Pharma has managed to buck the overall negative trend in the pharma sector on the back of positive news flow.According to a release issued by the company to the BSE, Aurobindo Pharma has received USFDA approval to manufacture and market Atracurium Besylate Injections.Further, Bofa-ML which downgraded the pharma sector has also pointed out Aurobindo as an exception, and maintains its 'Buy' rating on the stock.Aurobindo Pharma so far in the day has touched a high of Rs. 1,354, and is now up 1.6 percent at Rs. 1,344. The counter has seen trades of around 141,000 shares as against the two-week daily average volume of around 161,000 shares on the BSE.Meanwhile, the Sensex has rallied 68 points to 28,776.""]"
883987,AUROBINDO PHARMA,IIFL,[],2015-04-09 12:11:00,['India Infoline News Servi'],Aurobindo Pharma receives USFDA nod for Atracurium Besylate Injections,"['Aurobindo Pharma', 'Atracurium Besylate Injections.', 'Know more']",The approved ANDAs are bioequivalent and therapeutically equivalent to the reference listed drug product (RLD) Atracurium Besylate Injections USP of Eurohealth International Sarl.,"[""Aurobindo Pharma has received USFDA Approval for Atracurium Besylate Injections.The approved ANDAs are bioequivalent and therapeutically equivalent to the reference listed drug product (RLD) Atracurium Besylate Injections USP of Eurohealth International Sarl. Atracurium Besylate Injections are indicated as an adjunct to general anesthesia, to facilitate endotracheal intubation and to provide skeletal muscle relaxation during surgery or mechanical ventilationAurobindo now has 11 ANDAs (represented by 8 product classes) approved out of Unit IV formulation facility in Hyderabad, India for manufacturing general injectable products and will be marketed and sold by Aurobindo's wholly owned subsidiary AuroMedics Pharma LLC""]"
884009,AUROBINDO PHARMA,IIFL,[],2015-04-09 10:40:00,['India Infoline News Servi'],Aurobindo Pharma arm emerges as highest bidder for acquisition of Natrol,"['Aurobindo Pharma', 'BSE', 'NSE']","Natrol LLC owned by Aurobindo had approached the Delaware Bankruptcy Court on April 6, 2015 in respect of acquisition of assets of Natrol, USA regarding certain discrepancies and non-performance of obligations by erstwhile owners, Plethico. Subsequently, discussions were held between Natrol LLC and Plethico group for resolution.","['The Exchange had sought clarification from Aurobindo Pharma Ltd with respect to news article appearing in ET Now on April 08, 2015 titled ""Aurobindo pharma alleges fraud by owners of Natrol bought by the company from Plethico pharma, contracts worth $25mn. were fictitious.""Aurobindo Pharma Ltd clarified that its 100% subsidiary Aurobindo Pharma USA emerged as the highest bidder for acquisition of Natrol Inc., USA under a process to be approved by United States Bankruptcy Court for the District of Delaware. This has been informed to the Stock Exchanges on 12th November 2014.The above acquisition was completed by Aurobindo Pharma USA Inc., and includes manufacturing assets, personnel, commercial infrastructure etc., including nutraceutical brands in USA of Natrol along with an agreement to take certain liabilities with a bid of US Dollar 132.5 million. This has been informed to the Stock Exchanges on 5th December 2014.Natrol LLC owned by Aurobindo had approached the Delaware Bankruptcy Court on April 6, 2015 in respect of acquisition of assets of Natrol, USA regarding certain discrepancies and non-performance of obligations by erstwhile owners, Plethico. Subsequently, discussions were held between Natrol LLC and Plethico group for resolution.Based on the discussions a settlement agreement has been reached, wherein Plethico group would assign $23.3M in cash in milestone payments, certain global IP rights and other assets.""']"
884347,AUROBINDO PHARMA,IIFL,[],2015-04-06 16:09:00,['India Infoline News Servi'],Aurobindo Pharma hits 52-week high,"['Aurobindo Pharma', 'BSE', 'NSE']",Aurobindo Pharma has scaled to hit a fresh 52-week high after the company received final approvals from the US FDA to manufacture and market Sildenafil Injection.,['Aurobindo Pharma has scaled to hit a fresh 52-week high after the company received final approvals from the US FDA to manufacture and market Sildenafil Injection.The stock ended 6% higher to Rs 1324.The stock has hit a high of Rs 1330 and a low of Rs 1220.Total traded quantity on the counter stood at over 1.80 lk shares.']
884451,AUROBINDO PHARMA,IIFL,[],2015-04-04 15:00:00,['India Infoline News Servi'],Aurobindo Pharma receives USFDA Approval for Sildenafil Injection,"['Aurobindo Pharma', 'Sildenafil Injection', 'Know more']","Sildenafil Injection 10mg/12.5mL (0.8mg/mL) is bioequivalent and therapeutically equivalent to the reference listed drug product (RLD), Revatio (sildenafil) Injection, 10 mg/12.5 mL (0.8 mg/mL), of Pfizer.","[""Aurobindo Pharma Limited is pleased to announce that the company has received final approvals from the US Food & Drug Administration (USFDA) to manufacture and market Sildenafil Injection, 10mg/12.5mL (0.8mg/mL) (ANDA 203988).Sildenafil Injection 10mg/12.5mL (0.8mg/mL) is bioequivalent and therapeutically equivalent to the reference listed drug product (RLD), Revatio (sildenafil) Injection, 10 mg/12.5 mL (0.8 mg/mL), of Pfizer. Sildenafil Injection is indicated for the treatment of adult patients (â?¥ 18 years) with pulmonary arterial hypertension who are temporarily unable to take oral therapy, but are otherwise clinically and haemodynamically stable.This is the 9th ANDA (represented by 7 product classes) to be approved out of Unit IV formulation facility in Hyderabad, India for manufacturing general injectable products and will be marketed and sold by Aurobindo's wholly owned subsidiary AuroMedics Pharma LLC.""]"
885422,AUROBINDO PHARMA,IIFL,[],2015-03-25 12:05:00,['India Infoline News Servi'],Aurobindo Pharma appoints Dr. Avnit Bimal Singh as Additional Director,"['Aurobindo Pharma', 'Dr. Avnit Bimal Singh', 'Appoints']","The stock has hit a high of Rs.1,194 and a low of Rs.1,161 on BSE today.","['Shares of Aurobindo Pharma Ltd were trading lower 3% at Rs.148 on BSE today. The Pharma company has appointed Dr. Avnit Bimal Singh as an Additional Director (Non-Executive, Independent) of the Company w.e.f. March 25, 2015.The stock opened at Rs.1,175 as against the previous close of Rs.1,171 on BSE. It has hit a high of Rs.1,194 and a low of Rs.1,161 on BSE today.Total traded quantity on the counter stood at over 0.44 lk shares on BSE.Meanwhile, the benchmark BSE Sensex is trading at 28,195 up 33 points.']"
886018,AUROBINDO PHARMA,IIFL,[],2015-03-19 16:50:00,['India Infoline News Servi'],Aurobindo Pharma stock ends 1% lower after hitting record high,"['Aurobindo Pharma', 'BSE', 'NSE']",Lacosamide Tablets are the generic equivalent of USB Inc?s Vimpat Tablets and used in the treatment of partial-onset seizures in patients with epilepsy aged 17 years and older with a market size of approximately US$ 593 Million for the twelve months ending January 2015 according to IMS.,"['Aurobindo Pharma stock ended 1% lower at Rs 1225 after \xa0US Food & Drug Administration (USFDA) has granted the tentative approval for Lacosamide Tablets 50mg, 100mg, 150mg and 200mg (ANDA 204994).The stock has hit a high of Rs 1279 and a low of Rs 1213.Total traded quantity on the counter stood at over 9749 shares.Lacosamide Tablets are the generic equivalent of USB Inc?s Vimpat Tablets and used in the treatment of partial-onset seizures in patients with epilepsy aged 17 years and older with a market size of approximately US$ 593 Million for the twelve months ending January 2015 according to IMS.This ANDA contains a Paragraph IV certification and is currently under litigation in the United States District Court for the District of Delaware [UCB Inc, UCB Pharma GMBH Research Corporation Technologies Inc. and Harris FRC Corporation v. Aurobindo Pharma Ltd. and Aurobindo Pharma USA Inc, Civil Action No. 1:13-cv-01210-UNA].Aurobindo (incl. Aurolife) now has a total of 193 ANDA approvals (165 Final approvals and 28 Tentative approvals) from USFDA.']"
886058,AUROBINDO PHARMA,IIFL,[],2015-03-19 14:21:00,['India Infoline News Servi'],"Aurobindo Pharma receives USFDA tentative approval for Lacosamide, stock trade higher","['Aurobindo Pharma', 'USFDA', 'Lacosamide Tablets']",Aurobindo (incl. Aurolife) now has a total of 193 ANDA approvals (165 Final approvals and 28 Tentative approvals) from USFDA.,"['Aurobindo Pharma Limited announced that US Food & Drug Administration (USFDA)\xa0has granted the tentative approval for Lacosamide Tablets 50mg, 100mg, 150mg and 200mg\xa0(ANDA 204994).Lacosamide Tablets are the generic equivalent of USB Inc?s Vimpat® Tablets and used in the\xa0treatment of partial-onset seizures in patients with epilepsy aged 17 years and older with a market\xa0size of approximately US$ 593 Million for the twelve months ending January 2015 according to\xa0IMS.This ANDA contains a Paragraph IV certification and is currently under litigation in the United\xa0States District Court for the District of Delaware [UCB Inc, UCB Pharma GMBH Research\xa0Corporation Technologies Inc. and Harris FRC Corporation v. Aurobindo Pharma Ltd. and\xa0Aurobindo Pharma USA Inc, Civil Action No. 1:13-cv-01210-UNA].Aurobindo (incl. Aurolife) now has a total of 193 ANDA approvals (165 Final approvals and 28\xa0Tentative approvals) from USFDA.At 2:28 PM, the stock were trading higher 2.3% at Rs.1,272. The stock has hit a high of Rs. 1,279 and a low of Rs.1,250.Total traded quantity on the counter stood at over 1.05 lk shares on BSE.Meanwhile, the benchmark BSE Sensex is trading at 28,707 up 85 points.']"
889476,AUROBINDO PHARMA,IIFL,[],2015-02-20 17:46:00,['India Infoline News Service '],Aurobindo Pharma stock closed 2% higher,"['Aurobindo Pharma', 'FDI', 'Know more']",The stock has hit a high of Rs. 1070 and a low of Rs. 1053.,['Shares of Aurobindo Pharma Ltd ended higher by 2% at Rs 1057 on reports that government has approved 11 FDI proposals worth Rs 1076 crore.The stock has hit a high of Rs. 1080 and a low of Rs. 1049.Total traded quantity on the counter stood at over 1.29 lk shares.The government has recommended FDI proposals to CCEA.']
890960,AUROBINDO PHARMA,IIFL,[],2015-02-05 10:14:00,['India Infoline News Service '],Aurobindo Pharma slips 4%,"['Aurobindo Pharma', 'BSE', 'NSE']","The stock has hit a high of Rs. 1,188 and a low of Rs. 1,153.","['Shares of Aurobindo Pharma is down at 4.26% to a high of Rs. 1,160 on BSE. The stock has hit a high of Rs. 1,188 and a low of Rs. 1,153.Aurobindo Pharma yesterday reported almost 8 per cent drop in net profit at Rs. 384.35 crore for the third quarter ended December 2014 when compared to Rs. 417.49 crore for the third quarter ended December 2013.Total income, however, increased by 49.3 per cent to Rs. 3,202 crore from Rs. 2,144 crore in the same above mentioned period.The company has fixed February 18, 2015 as the Record Date for the purpose of payment of Second Interim Dividend 2014-15.In early trade, the counter saw trades of around 66,000 shares as against the two-week daily average volume of 64,000 shares.Meanwhile, the BSE Sensex has gained 141 points at 29,024.']"
890995,AUROBINDO PHARMA,IIFL,[],2015-02-05 06:38:00,['India Infoline News Service '],Aurobindo Pharma board approves proposal for setting up JV with Tergene Biotech,"['Aurobindo Pharma', 'Tergene Biotech', 'Know more']",Aurobindo will hold a majority stake in the JV and will fund the product development in a phased manner spanning over three years.,"['Aurobindo Pharma Ltd has announced that the Board of Directors of the Company at its meeting held on February 04, 2015, inter alia, has approved the proposal for setting up a Joint Venture (JV) with Tergene Biotech Private Limited, a vaccine development company based in India. Tergene works on development of the Pneumococcal Conjugate Vaccine (PCV) through use of cutting edge vaccine technology compressing time and cost, thereby making such vaccine available at an affordable cost, PCV is a commercially available vaccine with limited competition and a global branded market of more than USD 5 billion.Aurobindo will hold a majority stake in the JV and will fund the product development in a phased manner spanning over three years.The financial terms are subject to entering into definitive agreements.']"
890996,AUROBINDO PHARMA,IIFL,[],2015-02-05 06:35:00,['India Infoline News Service '],Aurobindo Pharma Q3 net profit at Rs3843.50 mn,"['Aurobindo Pharma', 'Q3', 'net profit']","Total Income has increased from Rs. 21441.20 mn for the quarter ended December 31, 2013 to Rs. 32020.80 million for the quarter ended December 31, 2014.","['Aurobindo Pharma Ltd has posted a net profit after taxes and Minority Interest of Rs. 3843.50 million for the quarter ended December 31, 2014 as compared to Rs. 4174.90 million for the quarter ended December 31, 2013.Total Income has increased from Rs. 21441.20 mn for the quarter ended December 31, 2013 to Rs. 32020.80 million for the quarter ended December 31, 2014.']"
893347,AUROBINDO PHARMA,IIFL,[],2015-01-19 11:40:00,['India Infoline News Service'],"Aurobindo Pharma recalls 24,816 bottles of Gabapentin capsules; stock up 1%","['Aurobindo Pharma', 'Gabapentin capsules', 'BSE']","The stock has hit a high of Rs. 1,171.50 and a low of Rs. 1,151.65.","['Shares of Aurobindo Pharma surged by nearly 1 per cent to a high of Rs. 1,161 on BSE. As per the media report, the company had recalls 24,816 bottles of Gabapentin capsules.The stock has hit a high of Rs. 1,171.50 and a low of Rs. 1,151.65.Total traded quantity on the counter stood at over 0.18 lk shares.']"
894917,AUROBINDO PHARMA,IIFL,[],2015-01-06 16:25:00,['India Infoline News Service'],Aurobindo Pharma receives USFDA approval for Valsartan Tablets,"['Aurobindo Pharma', 'BSE', 'NSE']",Aurobindo now has a total of 195 ANDA approvals (170 Final approvals including 7 from Aurolife Pharma LLC and 25 Tentative approvals) from USFDA .,"['Aurobindo Pharma Limited is pleased to announce that the company has received final approval from the US Food & Drug Administration (USFDA) to manufacture and market Valsartan Tablets USP, 40mg, 80mg, 160mg and 320mg (ANDA 202223). The product is ready for launch.Valsartan Tablets USP, 40mg, 80mg, 160mg and 320mg are the generic equivalent to the reference listed drug product (RLD) DiovanÂ® Tablets, 40mg, 80mg, 160mg and 320mg respectively of Novartis Pharmaceuticals Corporation (Novartis) and indicated for the treatment of hypertension, to lower blood pressure. The product falls under the therapeutic category of CVS (Cardio Vascular) has a market size of approximately US$ 2 Billion for the twelve months ending October 2014 according to IMS.Aurobindo now has a total of 195 ANDA approvals (170 Final approvals including 7 from Aurolife Pharma LLC and 25 Tentative approvals) from USFDA .']"
895933,AUROBINDO PHARMA,IIFL,[],2014-12-24 12:44:00,['India Infoline News Service '],AstraZeneca clarifies reports on patent case against Aurobindo Pharma,"['AstraZeneca', 'Aurobindo Pharma', 'Know more']","he Exchange had sought clarification from AstraZeneca Pharma India Ltd with respect to news article appearing in The Financial Express on December 24, 2014 titled ""AstraZeneca files patent case against Aurobindo Pharma""","['The Exchange had sought clarification from AstraZeneca Pharma India Ltd with respect to news article appearing in The Financial Express on December 24, 2014 titled ""AstraZeneca files patent case against Aurobindo Pharma""AstraZeneca Pharma India Ltd clarified""We may state that the said news referred to in your mail does not pertain to AstraZeneca Pharma India Limited. Rather, it comes under a separate legal entity established under the laws outside India.""']"
898901,AUROBINDO PHARMA,IIFL,[],2014-11-19 12:00:00,['India Infoline News Service '],Aurobindo Pharma's director Reddy shot at Hyderabad's Banjara Hills,"['Aurobindo Pharma', 'Reddy', 'Know more']","At Jubilee Hills around 7 am, Reddy got into his car, when an unidentified man got into the rear seat and pointed a AK-47 at him.","[""Aurobindo Pharma's director K Nityananda Reddy was shot at by an unidentified man carrying an AK-47 rifle, according to reports.At Jubilee Hills around 7 am, Reddy got into his car, when an unidentified man got into the rear seat and pointed a AK-47 at him.Reddy reportedly said after finishing his morning walk at KBR Park here, he sat in his car and was about to start it when the attack took place.""]"
899666,AUROBINDO PHARMA,IIFL,[],2014-11-12 11:21:00,['India Infoline News Service '],Aurobindo Pharma to acquire US nutritional supplements maker Natrol...stock up 4%,"['Aurobindo Pharma', 'Know more', 'Click here']","Under the auction process, Aurobindo USA emerged as the highest and best bidder with a bid of US$132.5 million to acquire the assets of Natrol with an agreement to take on certain liabilities.","['Aurobindo Pharma Limited\'s 100% subsidiary, Aurobindo Pharma USA Inc emerged as the highest bidder for acquisition of nutritional supplement maker, Natrol Inc. and other affiliate entities (""Natrol""), under a process to be finally approved by the United States Bankruptcy Court for the District of Delaware.Under the auction process, Aurobindo USA emerged as the highest and best bidder with a bid of US$132.5 million to acquire the assets of Natrol with an agreement to take on certain liabilities.Aurobindo USA believes that Natrol is an excellent strategic fit and provides the right platform for creating a fully-integrated OTC platform in the USA and in other international markets. Natrol, which manufactures and sells nutritional supplements in USA and other international market, provides Aurobindo with:o Strong brand reputation and presence in a variety of attractive supplement marketso Proven performance in the mass market, health food and speciality channelso Existing long term relationship with key distribution and retail partners addressing a broad rangeof consumerso An effective growth strategy to expand market penetrationThis acquisition is subject to final approval by the US Court and other statutory approvals as may be required, including any termination of the waiting period or approval under the HSR Act, and closing conditions as per the Asset Purchase Agreement.Barclays acted as the sole financial advisor and Sullivan & Cromwell LLP acted as the legal counsel to Aurobindo USA.The stock was up 4% at Rs1069. The stock has hit a high of Rs1074 and a low of Rs1028.']"
900065,AUROBINDO PHARMA,IIFL,[],2014-11-07 11:48:00,['India Infoline News Service '],Aurobindo Pharma jumps after good earnings,"['Aurobindo Pharma', 'BSE', 'Stocks']",The stock has surged over 6 per cent from the days low.,"[""Aurobindo Pharma rallied smartly in the mid-morning trade, after the company announced its Q2 results.The company has posted 58.4 per cent surge in consolidated Q2 net profit to Rs 372.18 crore for the quarter ended September 30, 2014, whereas the same was at Rs 234.95 crore for the quarter ended September 30, 2013.The total income also increased over 51.5 per cent to Rs 2,908 crore, as against Rs 1,919 crore for the quarter ended September, 2014, over quarter ended September, 2013.Aurobindo Pharma has surged 6.2 per cent from the day's low of Rs 982 to touch a high of Rs 1,043.Currently, the stock is up almost 4 per cent at Rs 1,041, and has seen trades of around 183,000 shares so far on the BSE.Meanwhile, the BSE Sensex is down 100 points at 27,814.""]"
902720,AUROBINDO PHARMA,IIFL,[],2014-10-08 11:21:00,['India Infoline News Service'],Aurobindo Pharma stock down 3%,"['Aurobindo Pharma', 'Know more', 'Click here']",The stock has hit a high of Rs994 and a low of Rs954.,['Shares of Aurobindo Pharma was down 3% at Rs963 after company announced that it has successfullyy launched and operationalized â??The HUB for Airbus Group â??.The stock has hit a high of Rs994 and a low of Rs954.Total traded quantity on the counter stood at over 0.89 lk shares.']
903624,AUROBINDO PHARMA,IIFL,[],2014-09-29 09:34:00,['India Infoline News Service |'],Aurobindo Pharma stock surges 5%,"['Aurobindo Pharma', 'Know more', 'Click here']",The stock has hit a high of Rs925 and a low of Rs882.,"['Shares of Aurobindo Pharma Ltd surged 5% at Rs922The stock has hit a high of Rs925 and a low of Rs882.Total traded quantity on the counter stood at over 0.85 lk shares.Earlier on 16th September, the company received USFDA Approval for Amoxicillin for Oral Suspension']"
904930,AUROBINDO PHARMA,IIFL,[],2014-09-17 09:59:00,['India Infoline News Service |'],"Aurobindo Pharma gets USFDA nod for Amoxicillin generic, stock up 1%","['Aurobindo Pharma Ltd', 'Aurobindo Pharma gets USFDA nod for Amoxicillin generic', 'Know more']",The stock opened at Rs. 874 as against the previous close of Rs. 854. It hit a high of Rs. 880 and a low of Rs. 857 on BSE,['Aurobindo Pharma Ltd has gained 1.08% to Rs. 864 on BSE at9:50AMon the news that the company has received final approval from the US Food & Drug Administration (USFDA) to manufacture and market Amoxicillin for Oral Suspension USP 125mg/5mL and 250mg/5mL.The stock opened at Rs. 874 as against the previous close of Rs. 854. It hit a high of Rs. 880 and a low of Rs. 857 on BSE.The product has a market size of approximately US$ 19 Million for the twelve months ending July 2014 according to IMS.']
904969,AUROBINDO PHARMA,IIFL,[],2014-09-16 23:24:00,['India Infoline News Service |'],Aurobindo Pharma receives USFDA Approval for Amoxicillin for Oral Suspension,"['USFDA Approval', 'Amoxicillin', 'Oral Suspension']","ANDAs has been approved out of Unit XII, Semi-Synthetic Penicillin formulation facility in Hyderabad.","['Aurobindo Pharma Limited is pleased to announce that the company has received final approval from the US Food & Drug Administration (USFDA) to manufacture and market Amoxicillin for Oral Suspension USP 125mg/5mL and 250mg/5mL (ANDA 204030).Amoxicillin for Oral Suspension USP 125mg/5mL and 250mg/5mL is the generic equivalent to the reference listed drug product (RLD), Amoxicillin for Oral Suspension, 125mg/5 mL and 250mg/5mL respectively of Teva Pharmaceutical Industries Ltd and indicated in the treatment of infections due Aurobindo now has a total of 195 ANDA approvals (169 Final approvals including 7 from Aurolife Pharma LLC and 26 Tentative approvals) from USFDA to susceptible Î²etalactamase-negative strains of the designated microorganisms. The product has a market size of approximately US$ 19 Million for the twelve months ending July 2014 according to IMS.This ANDAs has been approved out of Unit XII, Semi-Synthetic Penicillin (SSP) formulation facility in Hyderabad, India.']"
