Company,Source,Category,Date,Author,Title,Tags,Subtitle,Content
BHARAT PETROLEUM CORP  LT,moneycontrol,Stocks,13-11-2014 12:36,['Moneycontrol.com'],"BPCL slips 3.5%, CLSA downgrades post Q2 earnings","['Barclays', 'Bharat Petroleum Corporation', 'Buzzing Stocks', 'CLSA', 'OMC']",['CLSA says that oil marketing companies (OMCs) no more benefit from falling crude price after diesel price deregulation and warns that these companies may have to bear one-time inventory losses as crude falls.'],"['Moneycontrol BureauShares ofBharat Petroleum Corp(BPCL) slipped 3.5 percent intraday on Thursday as it posted dismal September quarter results. Brokerages also are negative on the stock.CLSA has downgraded it to underperform from buy with a target price of Rs 800 per share.CLSAsays that oil marketing companies (OMCs) no more benefit from falling crude price after diesel price deregulation and warns that these companies may have to bear one-time inventory losses as crude falls.BPCL?s upstream business which makes over 35 percent of our fair value could be negatively impacted if crude stays weak, it adds.related newsAutomotive Stampings, SPARC down 4% on poor Q3 numbersHDFC shares end at record closing high, up 3%; here are 5 key takeaways from Q3 earningsOrient Cement slips 5% as Q3 net loss increases to Rs 17.7cr""Recent stock price builds in continuation of supernormal marketing margins and ignores the risks of upcoming competition from private players. It says marketing margin and volumes of OMCs will be at risk as competition from private players ramps up in the auto fuel marketing space in the coming months,"" it says in a note.BPCL reported a 50 percent drop in its September quarter net profit as refining margin dipped on slumping international oil prices. The company earned USD 2.36 on turning every barrel of crude oil into product as opposed to a gross refining margin of USD 4.38 per barrel last year.Turnover was marginally higher at Rs. 62,025.16 crore in the second quarter as compared to Rs. 61,784.51 crore in the same period a year ago.BPCL said almost all its losses incurred on selling diesel, domestic LPG and kerosene at rates below cost were made up by cash subsidy from government (Rs 1,505.80 crore) and support from upstream firms like ONGC (Rs 3530.79 crore).However, because of unmet losses of first quarter, the company had to in first half of current fiscal absorb Rs. 503.42 crore.Meanwhile,Barclaysretains overweight rating on the stock with a revised target of Rs 850 per share. ?Earnings per share (EPS) should rise in FY16-17e, helped by higher refining margins and volumes as well as an uptick in diesel marketing margins, where every USD 1 adds 12-15 percent to EPS,? Barclays elaborates.At 10:47 hrs BPCL was quoting at Rs 738.00, down Rs 25.30, or 3.31 percent on the BSE.(With inputs from PTI)']"
BHARAT PETROLEUM CORP  LT,moneycontrol,Earnings,13-11-2014 10:39,['PTI'],BPCL Q2 net dips 50% on slump in oil prices,"['Bharat Petroleum Corporation', 'Results']","['Net profit in July-September at Rs 464.20 crore, or Rs 6.42 per share, was 50 percent lower than Rs 931.13 crore, or Rs 12.88 a share, in the same period a year ago.']","['Bharat Petroleum CorpLtd (BPCL)\xa0reported a 50 percent drop in its September quarter net\xa0profit as refining margin dipped on slumping international oil\xa0prices.Net profit in July-September at Rs 464.20 crore, or Rs\xa06.42 per share, was 50 percent lower than Rs 931.13 crore, or\xa0Rs 12.88 a share, in the same period a year ago, the company\xa0said in a filing to the stock exchanges.The company earned USD 2.36 on turning every barrel of\xa0crude oil into product as opposed to a gross refining margin\xa0of USD 4.38 per barrel last year.\xa0Turnover was marginally higher at Rs 62,025.16 crore in\xa0the second quarter as compared to Rs 61,784.51 crore in thesame period a year ago.BPCL said almost all its losses incurred on selling\xa0diesel, domestic LPG and kerosene at rates below cost were\xa0made up by cash subsidy from government (Rs 1,505.80 crore)and support from upstream firms like ONGC (Rs 3530.79 crore).However, because of unmet losses of first quarter, the\xa0company had to in first half of current fiscal absorb Rs\xa0503.42 crore.Sales rose to 17.13 million tonne when compared to 16.38\xa0million tonne, it said adding the increase was mainly in petrol\xa0(10.34 percent), LPG (12.03 percent) and diesel (Rs 1.92 percent).']"
BHARAT PETROLEUM CORP  LT,moneycontrol,Markets,13-11-2014 10:01,['Moneycontrol.com'],"Sensex, Nifty weak; BPCL falls 2%, Nalco gains 8%","['BPCL', 'BSE', 'HUL', 'Local Markets', 'Market', 'Nalco', 'NSE', 'ONGC', 'Sensex', 'Tata Steel']","[""Sesa Sterlite, M&M, Wipro, Hero MoroCorp and ONGC are top gainers in the Sensex. Among the losers are Dr Reddy's Labs, Tata Steel, ITC and HUL. BPCL is down 2 percent. Among the midcaps, Nalco is up 8 percent.""]","['Moneycontrol Bureau9:55 am Market check: There is a sudden dip in market as the Sensex is down 54.99 points at 27953.91 and the Nifty is down 22.30 points\xa0 at 8361.About 961 shares have advanced, 946 shares declined, and 64 shares are unchanged.9:45 am Buzzing:Shares of National Aluminum Company rose 10 percent intraday after it announced strong September quarter results. The\xa0 state-run aluminium maker reported 91 percent jump in net profit to Rs 341.52 crore for the second quarter ended September 30, 2014-15, on higher income.The company had clocked Rs 179.17 crore net profit in the July-September quarter of the last fiscal, it said in a BSE filing.related newsSEBI may tighten shareholding, net worth norms for exchanges: ReportClosing bell: Sensex, Nifty at fresh record close; Nifty Midcap slips 1%IBREL rent income to jump over 2-fold to Rs 1513 cr by FY\'21Total income of the company rose to Rs 1,996 crore from Rs 1,738 crore a year earlier. Total expenses of the company rose to Rs 1,625 crore from Rs 1,599 crore. Tax expenses also increased to Rs 198 crore from Rs 83 crore.9:35 pm Results:Steel maker Tata Steel has reported a 36.8 percent jump in consolidated net profit at Rs 1,254 crore for the July-September quarter led by income from land sale in Mumbai. Profit in the year-ago period was Rs 916.8 crore. The company earned an exceptional gain of Rs 1,145 crore on account of completion of sale of a land at Borivali, Mumbai. If this exceptional income removes from profit, then earnings missed street expectations on every front. In Q2FY14, there was a deferred tax credit of Rs 390.02 crore.Profit was expected at Rs Rs 593 crore on revenue of Rs 35,990 crore for the quarter, according to the average of estimates of analysts polled by CNBC-TV18. Consolidated total income from operations fell by 2.4 percent to Rs 35,777.11 crore in the quarter ended September 2014 compared to Rs 36,644.9 crore in same quarter last year.Don\'t miss:Gold imports: FinMin, RBI to review 80:20 schemeThe market has opened on a strong note again. The Sensex is up 79.83 points at 28088.73 and the Nifty is up 21.95 points at 8405.25. About 544 shares have advanced, 148 shares declined, and 23 shares are unchanged.Sesa Sterlite, M&M, Wipro, Hero MoroCorp and ONGC are top gainers in the Sensex. Among the losers are Dr Reddy\'s Labs, Tata Steel, ITC and HUL. BPCL is down 2 percent. Among the midcaps, Nalco is up 8 percent.The Indian rupee opened flat at 61.48 per dollar versus 61.51 Wednesday. Britain\'s pound fell to a 14-month low against the dollar on Wednesday as investors pushed back rate-increase expectations to late 2015 after the Bank of England forecast low inflation. The dollar rose more modestly against other major currencies.Mohan Shenoi of Kotak Mahindra Bank said,"" Gradual dollar strength is continuing globally. Better than expected IIP and CPI data is positive for Indian stock markets which should keep rupee well supported. The USD-INR is expected to trade today in a range of Rs 61.20-61.50/dollar.""Global cues, meanwhile are mixed with the US markets ending flat as investors mulled the slowdown in Europe. European markets closed with sharp losses and Asia too is trading in the red.In commodities, WTI crude closed at a three-year low with prices under pressure from the growing oil glut created by the US shale boom and the restart of Libya?s largest operational oilfield. Brent slipped below USD 80 dollars per barrel. Gold hovers around USD 1160 an ounce.']"
BHARAT PETROLEUM CORP  LT,moneycontrol,Earnings,12-11-2014 13:55,['Moneycontrol.com'],BPCL Q2 PAT may dip 48.3% at Rs 481.3 cr: Motilal Oswal,"['Bharat Petroleum Corporation', 'Brokerage Results Estimates', 'Motilal Oswal']","['Sales are expected to decrease by 13.1 percent Q-o-Q (down 6.1 percent Y-o-Y) to Rs 58020.8 crore, according to Motilal Oswal.']","[""Motilal Oswal has come out with its second quarter (July-September) earnings estimates for the oil & gas sector. The brokerage house expectsBPCLto report a 60.4 percent decline quarter-on-quarter (degrowth of 48.3 percent year-on-year) in net profit at Rs 481.3 crore.Sales are expected to decrease by 13.1 percent Q-o-Q (down 6.1 percent Y-o-Y) to Rs 58020.8 crore, according to Motilal Oswal.Earnings before interest, tax, depreciation and amortisation (EBITDA) are likely to fall by 21.3 percent Q-o-Q (down 30.7 percent Y-o-Y) to Rs 1164.5 crore.Motilal Oswal on BPCL:Quarterly profitability of the OMC's (BPCL, HPCL, and IOC) has remained dependent on the ad-hoc subsidy sharing, than on business fundamentals. For 2QFY15, we model upstream sharing at 60%, government?s sharing at 30% and the rest 10% sharing by the OMC?s. The final picture will only be clear when the govt. announces the subsidy sharing for 2QFY15.For FY15, we model marginal sharing by OMC's (2 percent /INR16b), with the rest being shared by upstream (60 percent/INR494b) and the government (38 percent / INR313b). For FY16 / FY17 we model OMC's share at 2 percent, with the rest being shared by upstream and the government.2QFY15 gross under-recoveries have declined by 29 percent Q-o-Q due to lower under recoveries led by price hikes in diesel and lower international prices of crude and petroleum products.We peg refinery throughput at 6.2mmt for 2QFY15, v/s 5.3mmt in 1QFY15 and 6.0mmt in 2QFY14.We expect BPCL to report net profit of INR4.8b in 2QFY15, v/s INR9.3b in 2QFY14 and INR12.2b in 1QFY15.BPCL trades at 12.8x FY16E EPS and adjusted for investments at 1x FY16E BV. E&P upsides from Mozambique and Brazil are the key\xa0medium-term triggers for BPCL.Disclaimer:The views and investment tips expressed by investment experts on moneycontrol.com are their own, and not that of the website or its management. Moneycontrol.com advises users to check with certified experts before taking any investment decisions.""]"
BHARAT PETROLEUM CORP  LT,moneycontrol,Earnings,11-11-2014 19:31,['CNBC-TV18'],"BPCL Q2 profit seen down 20%, revenue may rise 5%: Poll","['Bharat Petroleum Corporation', 'BPCL Q2FY15', 'Result Poll']","['Net sales are seen going up by 5 percent to Rs 64,700 crore in the quarter ended September 2014 compared to Rs 61,757 crore in the year-ago period on account of higher sales volume and nil under recovery.']","[""State-controlled oil retailerBharat Petroleum Corporation's (BPCL) net profit is expected to fall 19.5 percent to Rs 750 crore in July-September quarter from Rs 931 crore in same quarter last year, according to the average of estimates of analysts polled by CNBC-TV18.Net sales are seen going up by 5 percent to Rs 64,700 crore in the quarter ended September 2014 compared to Rs 61,757 crore in the year-ago period on account of higher sales volume and nil under recovery.Operating profit (earnings before interest, tax, depreciation and amortisation) may slip 14 percent year-on-year to Rs 1,450 crore and margin may decline 50 basis points to 2.2 percent in the quarter gone by.Factors to watch out forrelated newsTech Mahindra Q3 profit seen down 7%, but dollar revenue growth may be around 2%Shriram City Union Finance Q3 profit seen up 38%, NII could grow 19%L&T Finance Holdings Q3 profit may grow 35%, NII seen up 21%Gross refining margin (GRM) is expected to decline year-on-year due to decrease in global margins and inventory loss on account of fall in Brent crude prices.Average GRMs are expected to be at USD 3 a barrel during the quarter as against USD 3.38 a barrel in previous quarter. Brent crude price averaged around USD 102 a barrel, down 9 percent Y-o-Y in rupee terms and down 7 percent in dollar terms.PAT may also be supported by lower interest cost, which has been a drag on profitability due to untimely subsidy payment by the government.Full provisioning of subsidy sharing from the government will allow oil marketing companies to declare decent bottomline numbers, feel analysts.""]"
BHARAT PETROLEUM CORP  LT,moneycontrol,Announcements,26-11-2013 20:55,['Moneycontrol.com'],Bharat Petroleum Corporation: Appointment of director,['Announcements'],"['Bharat Petroleum Corporation has informed that Shri P. H. Kurian, I.A.S, Principal Secretary (Industries & IT), Government of Kerala has been appointed as a Government Director on the Board of BPCL w.e.f. November 25, 2013 in the place of Shri Tom Jose, I.A.S.']","['Bharat Petroleum Corporation Ltd has informed BSE that Shri P. H. Kurian, I.A.S, Principal Secretary (Industries & IT), Government of Kerala has been appointed as a Government Director on the Board of BPCL w.e.f. November 25, 2013 in the place of Shri Tom Jose, I.A.S.Source : BSERead all announcements in BPCL']"
BHARAT PETROLEUM CORP  LT,moneycontrol,Stocks,26-11-2013 12:28,['Moneycontrol.com'],"Hold BPCL, ONGC: Ventura","['Bharat Petroleum Corporation', 'BPCL', 'Oil and Natural Gas Corporation', 'ONGC', 'Recommendations']","[""Brokerage house Ventura has recommended a 'Hold' rating on Bharat Petroleum Corporation (BPCL) and Oil and Natural Gas Corporation (ONGC) in its November 22, 2013 research report.""]","[""Ventura's research reportBharat Petroleum Corporation(BPCL)For the 2nd quarter of FY14, BPCL's revenue was below street expectation while EBITDA and PAT were broadly in line. The company's revenue increased 8.6 percent YoY to Rs 61,757 crore led by 12 percent rupee depreciation and 2 percent growth in crude throughput. Although the top-line came below street estimates due to lower-than-estimated retail sales, the EBITDA and bottom-line were above estimates due to higher than estimated GRM of USD4.7/bbl and inventory gain of Rs 861 crore.So far investments in E&P business are ~Rs 5,500 crore (Mozambique Rs 2,000 crore and Brazil Rs 3,500 crore). BPCL's superior operational performance over other OMCs and its E&P assets in Mozambique and Brazil looks positive for the stock. Additionally, the company's investments in high return projects such as its JV with LG Chemicals plus in upstream (primarily in Mozambique and Brazil assets) should drive growth further. At a CMP of Rs.333 the stock is trading at a 12.3x and 10.6x for FY14E and FY15E estimated earnings. We recommend HOLD on the stock.Oil and Natural Gas Corporation(ONGC)For Q2FY14, Oil and Natural Gas Corporation Ltd (ONGC) results were inline with the street estimates. Revenues witnessed a growth of 12.8 percent YoY to Rs 22,312 crore. EBITDA for the quarter stood at Rs 10,032 crore, up by 21 percent YoY (+45 percent QoQ) and PAT came in at Rs 6063.9 crore, a growth of 3 percent YoY (+51 percent QoQ). The key triggers driving this growth were higher crude oil prices, which grew by 6 percent QoQ to USD109/bbl, and the rupee depreciation of 12 percent.In Brazil BC-10, company has 15 percent PI (participating interest) and planning to acquire 12 percent additional stake. A1 & A3 Myanmar started production in July' 13 and expect 0.5 bcm production in FY15. However it has maintained capex guidance of Rs. 35,000 crore for FY14. On Gas pricing the company has stated that till date they have not yet received any formal notification from Government.Key triggers to drive growth in upcoming quarters are continuation of diesel reforms, clarity on gas pricing, subsidy sharing and visibility on production growth. At the CMP of Rs. 251 the stock is trading at a 8.9x and 7.3x for FY14E and FY15E estimated earnings. We recommend HOLD on the stock.Disclaimer:The views and investment tips expressed by investment experts/broking houses/rating agencies on moneycontrol.com are their own, and not that of the website or its management. Moneycontrol.com advises users to check with certified experts before taking any investment decisions.Read More""]"
BHARAT PETROLEUM CORP  LT,moneycontrol,Markets,25-11-2013 13:01,['Moneycontrol.com'],"Sensex, Nifty maintain strong momentum; BPCL spikes 5%","['BSE Sensex', 'Indian Rupee', 'Local Markets', 'Market', 'Nifty']","['According to Dhirendra Tiwari, head of Research, Antique Institutional Equities, crude coming off is positive as it is one of the key constituents of inflation. The fall will have a positive impact not only on prices of petroleum products by anybody who is using oil in a major way.']","['Moneycontrol BureauLive Market Commentary12:59pm Market UpdateThe market remained in bull grip as the Sensex is up 231.20 points or 1.14 percent\xa0at 20448.59, and the Nifty is up 71.95 points or 1.20 percent\xa0at 6067.40.Brokerage house UBS is making a bullish case for state-owned NMDC, citing better ore prices as the key triggers. It has upgraded the stock to \'buy\' from \'neutral\' and raised target price to Rs 145 from Rs 114.related newsIndian rupee up 3 paise vs US dollar in late morningSEBI may tighten shareholding, net worth norms for exchanges: ReportClosing bell: Sensex, Nifty at fresh record close; Nifty Midcap slips 1%NMDC shares rose\xa00.7 percent to Rs 129.05 in afternoon trade.12:49pm Movers & ShakersCapital goods stocks are on fire with the L&T and BHEL rising 3 percent each. ITC, Tata Motors, State Bank of India, ONGC and Hero Motocorp surged over 2 percent.Infosys and Bharti Airtel are under pressure, falling around a percent.12:39pm Market ExpertRakesh Arora of Macquarie feels the market has turned a bit cautious ahead of the election results due on December 8. ""Also USD 3-4 billion of fresh supply of paper should hit the market in December which could also limit gains,"" he adds.According to him, the strategy now is to sit on cash. He recommends buying Coal India.12:29pm Info Edge gainsShares of\xa0Info Edge rallied 5.6 percent on Monday as Hitesh Oberoi, CEO and MD says collections in its jobs space (Naukri.com) have been rising faster than earlier and the market share of the space also increased further.Operating profit margin (EBITDA margin) jumped 500 basis points year-on-year to 35.5 percent in the quarter ended September 2013. Oberoi sees EBITDA expansion to happen only if Naukri picks up.Real estate portal 99acres.com, which contributes 15-17 percent to total revenues, has been consistently growing 50 percent in last two years and current year it grew 55 percent so far.Oberoi expects the share of its real estate portal in total revenues to be higher than jobs portal in next five years.12:19pm UP Sugar companies in focusThe UP sugar mill owners will once again meet chief minister Akhilesh Yadav to resolve the stand-off between the government and the sugar industry. Sources told CNBC-TV18?s Shereen Bhan that the mill owners will meet the CM on Tuesday after having a meeting with him earlier on Sunday, which failed to see any sort of a resolution.12:09pmThe market maintained its strong momentum in noon trade supported by financials, capital goods, FMCG and oil & gas stocks.The Sensex is up 239.30 points or 1.18 percent\xa0at 20456.69, and the Nifty is up 74.55 points or 1.24 percent\xa0at 6070.\xa0Advancing shares outnumbered declining ones by 1268\xa0to 857 on the BSE.According to Dhirendra Tiwari, head of Research, Antique Institutional Equities, the fall in crude is positive as it is one of the key constituents of inflation. The fall will have a positive impact not only on prices of petroleum products by anybody who is using oil in a major way.He says the move (Iran deal) is definitely positive as it will have implications on the overall economy. If crude continues to be soft, we will have some more upside in the market, adds Tiwari.The Brent crude prices fell by more than 2 percent today following a key deal between world powers and Iran on its controversial nuclear programme.This led to a rise in the share price of\xa0state-run oil marketing companies.\xa0BPCL rallied 5 percent and HPCL surged 6 percent followed by IOC with 2.6 percent gains.']"
BHARAT PETROLEUM CORP  LT,moneycontrol,Earnings,14-11-2013 17:03,['Moneycontrol.com'],"BPCL standalone Sep '13 sales at Rs 61,784.51 crore","['Bharat Petroleum Corporation', 'BPCL', 'Refineries', 'Results']","[""Bharat Petroleum Corporation has reported a sales standalone turnover of Rs 61,784.51 crore and a net profit of Rs 931.13 crore for the quarter ended Sep '13""]","[""Bharat Petroleum Corporation has reported a standalone sales turnover of Rs 61,784.51 crore and a net profit of Rs 931.13 crore for the quarter ended Sep '13. Other income for the quarter was Rs 456.81 crore.For the quarter ended Sep 2012 the standalone sales turnover was Rs 56,887.87 crore and net profit was Rs 5,034.79 crore, and other income Rs 456.78 crore.BPCL shares closed at 333.20 on November 13, 2013 (NSE) and has given -18.65% returns over the last 6 months and -0.03% over the last 12 months.Bharat Petroleum CorporationStandalone Quarterly Results-------- in Rs. Cr. --------Sep '13Jun '13Mar '13Sales Turnover61,784.5158,736.4466,310.72Other Income456.81338.30507.85Total Income62,241.3259,074.7466,818.57Total Expenses60,076.7857,799.8659,729.29Operating Profit1,707.73936.586,581.43Profit On Sale Of Assets------Profit On Sale Of Investments------Gain/Loss On Foreign Exchange------VRS Adjustment------Other Extraordinary Income/Expenses------Total Extraordinary Income/Expenses------Tax On Extraordinary Items------Net Extra Ordinary Income/Expenses------Gross Profit2,164.541,274.887,089.28Interest324.39525.32317.19PBDT1,840.15749.566,772.09Depreciation538.20530.47582.01Depreciation On Revaluation Of Assets------PBT1,301.95219.096,190.08Tax370.8268.771,392.79Net Profit931.13150.324,797.29Prior Years Income/Expenses------Depreciation for Previous Years Written Back/ Provided------Dividend------Dividend Tax------Dividend (%)------Earnings Per Share12.882.0866.35Book Value------Equity723.08723.08723.08Reserves------Face Value10.0010.0010.00Source :Dion Global Solutions Limited""]"
BHARAT PETROLEUM CORP  LT,moneycontrol,Markets,13-11-2013 15:02,['Moneycontrol.com'],"Sensex, Nifty weak; SBI up 1%, BPCL falls 2% on Q2 nos","['', 'BSE', 'HUL', 'Local Markets', 'Market', 'SBI', 'Sensex', 'Sun pharma', 'Tata Motors', 'Tata Steel']","[""State bank of India's September quarter earnings were mixed. Its net interest income grew by 12 percent year-on-year to over Rs 12000 crore while profits take a beating, falling 35 percent on a yearly basis.""]","['Moneycontrol BureauLive Market Commentary03:00pm Andhra Bank plunges 4%Public sector lender Andhra Bank disappointed street with the second quarter net profit falling 78.3 percent year-on-year to Rs 70.7 crore on higher provisions.Net interest income grew 28 percent to Rs 1,145.4 crore in thre-month period ended September 2013 from Rs 894 crore in a year ago period.related newsMarket starts week at record close; Sensex up 233 pts, Nifty above 11,100 after Economic Survey 2018Buy Ashok Leyland, Infosys, Vedanta, hold SBI; sell HPCL: Sudarshan SukhaniSEBI may tighten shareholding, net worth norms for exchanges: ReportProvisions spiked 30.44 percent sequentially (up 260 percent year-on-year) to Rs 502.2 crore during September quarter.02:50pm Rupee recoversThe rupee gained 23 paise to 63.48 against the US dollar after hitting an intraday low of 63.90 per dollar.Dealers believe the RBI may have sold dollars via PSU banks, which help snapping five-day losing streak for the rupee.02:40pm Gainers & LosersSesa Sterlite is the biggest loser with a 3 percent fall followed by HDFC Bank and Bharti Airtel with 2 percent decline.Shares of TCS, ITC, ICICI Bank and L&T lost around 1 percent while HUL, Sun Pharma, Tata Motors, M&M and Hindalco gained 1-2 percent. SBI and ONGC advanced 0.8 percent each.2:00 pm Market check:The Sensex is down 119.83 points at 20162.08, and the Nifty down 44.75 points at 5973.30. About 916 shares have advanced, 1319 shares declined, and 141 shares are unchanged.1:50 pm Results:September quarter net profit of Mahindra and Mahindra jumped to Rs 989.5 crore from Rs 902 crore year-on-year.\xa0 However, revenue shrunk to Rs 8,929.6 crore from vs Rs 9,813 crore. Its tractor business EBIT grew to Rs 534 crore compared to Rs 392 crore in the year-ago period. The stock jumped around 1\xa0percent on the BSE.1:40 pm Result:Private sector lender Karur Vysya Bank\'s second quarter net profit fell 37.5 percent year-on-year to Rs 83 crore, dented by higher provisions and operating expenses.Net interest income rose 6.57 percent Y-o-Y to Rs 298.4 crore in the quarter gone by.During the same period, operating expenses jumped 41 percent to Rs 247.77 crore while other income soared to Rs 106.2 crore from Rs 85 crore.1:30 pm Macro outlook:In the current scenario, it is widely expected that the Reserve Bank will once again raise policy rates despite slowing economic growth. The RBI had raised benchmark lending rate by 50 bps over previous two months. But Indranil Sengupta, chief economist at BofA ML does not see remission in inflation between now and the next policy meet.""The RBI may raise rates in December policy and maintain status quo thereafter,"" he said.Sengupta says the rupee will swing in the wide zone of 60-65 /USD range in the near term while FY14 Current Account Deficit may come in at 2.8 percent\xa0Of GDP. The continuous spike in lending rates by banks have hurt industrial growth and to revive this crucial backbone of the economy, Sengupta advocated rate cuts.Don\'t miss:Rupee to hover around 65/USD level for now, says\xa0HDFC BankAfter six days of decline, there is some respite in the equity markets. The Sensex is up 62.44 points at 20344.35, and the Nifty is up 17.60 points at 6035.65. About 1078 shares have advanced, 1136 shares declined, and 148 shares are unchanged.Midcaps are also holding firm but small caps are mildly in the red.Experts are not too gung-ho on the market going ahead. Shankar Sharma of first global believes the bear market is not over yet and he expects more downside than upside from here. Ridham Desai of Morgan Stanley expects a 10 percent downside for the Sensex in the 12 months. He says that correction in the Indian market may deepen if the data from the US remains strong.State bank of India\'s September quarterearnings were mixed. Its net interest income grew by 12 percent year-on-year to over Rs 12000 crore while profits take a beating, falling 35 percent on a yearly basis. During the period, asset quality worsened marginally whereas fresh slippages reduced. Reacting to the results, the stock is up 3 percent on the BSE.Other big gainers on the Sensex are Sun Pharma, HUL, Tata Motors and Hindalco. Top losers in the Sensex are Sesa Sterlite, Cipla, GAIL, Hero Motocorp and Bharti Airtel.']"
BHARAT PETROLEUM CORP  LT,moneycontrol,Earnings,13-11-2013 10:59,['Moneycontrol.com'],BPCL Q2 net seen down 92.6% at Rs 374.3cr: Motilal Oswal,"['Bharat Petroleum Corporation', 'Brokerage Results Estimates', 'Motilal Oswal']",['Sales of Bharat Petroleum Corporation are expected to increase by 7 percent Q-o-Q (up 10.5 percent Y-o-Y) to Rs 62803.1 crore.'],"[""Motilal Oswal has come out with its second quarter (July-September) earnings estimates for the oil & gas sector. The brokerage house expectsBharat Petroleum Corporation(BPCL) to report a 149 percent growth quarter-on-quarter (down 92.6 percent Y-o-Y) in net profit at Rs 374.3 crore.Sales of Bharat Petroleum Corporation are expected to increase by 7 percent Q-o-Q (up 10.5 percent Y-o-Y) to Rs 62803.1 crore, according to Motilal Oswal.Earnings before interest, tax, depreciation and amortisation (EBITDA) are likely to rise by 37.7 percent Q-o-Q (down 70.3 percent Y-o-Y) to Rs 1247 crore.Motilal Oswal's Report on Bharat Petroleum Corporation:As in earlier quarters, profitability of OMCs (BPCL, HPCL, IOCL) would depend more on subsidy sharing, which is ad-hoc, than on businessfundamentals. Government subsidy compensation typically comes with a delay.2QFY14 gross under-recoveries are up 42 percent Q-o-Q due to the impact of rupee depreciation and increase in crude price.For FY14/FY15, we model OMCs' subsidy sharing at nil and upstream sharing at INR 700 billion/650 billion, with the government sharing the balance.We peg refinery throughput at 5.9mmt for 2QFY14 v/s 5.9mmt in 2QFY13 and 5.6mmt in 1QFY14.We expect BPCL to report PAT of INR 3.7 billion, led by our assumption of INR 200 billion subsidy sharing by the government in 2QFY14.BPCL trades at 9.5x FY15E EPS and 1.2x FY15E BV. E&P upsides from Mozambique and Brazil are the key medium-term triggers.Disclaimer: The views and investment tips expressed by investment experts on moneycontrol.com are their own, and not that of the website or its management. Moneycontrol.com advises users to check with certified experts before taking any investment decisions.""]"
BHARAT PETROLEUM CORP  LT,moneycontrol,Announcements,17-10-2013 11:25,['Moneycontrol.com'],Varadarajan Srinivasan appointed as nominee director of BPCL on Petronet LNG board,['Announcements'],"['Petronet LNG has informed that Shri. Varadarajan Srinivasan, Chairman & Managing Director of Bharat Petroleum Corporation Ltd (BPCL), has been appointed as Nominee Director of BPCL on the Board of the Company w.e.f. October 11, 2013.']","['Petronet LNG Ltd has informed BSE that Shri. Varadarajan Srinivasan, Chairman & Managing Director of Bharat Petroleum Corporation Ltd (BPCL), has been appointed as Nominee Director of BPCL on the Board of the Company w.e.f. October 11, 2013 in place of Shri. R. K. Singh, who had superannuated from the services of Bharat Petroleum Corporation Ltd.Source : BSERead all announcements in Petronet LNG']"
BHARAT PETROLEUM CORP  LT,moneycontrol,Stocks,03-09-2014 16:19,['Moneycontrol.com'],"HPCL, BPCL, IOC at multi-year high as Brent at 16-month low","['Bharat Petroleum Corporation', 'brent', 'Buzzing Stocks', 'crude', 'diesel', 'Hindustan Petroleum Corporation', 'Indian Oil Corporation']","['According to Goldman Sachs, any policy move towards actual de-regulation of diesel prices, with OMCs having freedom to change retail prices in line with international oil prices and USD/INR, is a key catalyst for OMCs.']","['Moneycontrol BureauShares of oil marketing companies (OMCs) are at multi-year high as Brent crude prices tumbled to a 16-month low near USD 100 per barrel on the back of strength in dollar index.HPCL,BPCLandIOCrallied 3-4 percent intraday on Wednesday with investors euphoria rising for a hope of further decline in under recoveries as Brent price slid.A stronger dollar weighed on oil prices, after the currency rose to its highest since July 2013 against a basket of major currencies. A stronger greenback makes it more expensive for oil importing countries to buy the dollar-denominated commodity.The government has already said that under recovery on high speed diesel (HSD) applicable for first fortnight of September will go down to Rs 0.08 per litre. This was Rs 1.78 per litre during second fortnight of August 2014.related newsHDFC shares hit record high, up 4%; here are 5 key takeaways from Q3 earningsOrient Cement slips 5% as Q3 net loss increases to Rs 17.7crVakrangee slips 4% on possible SEBI investigationEarlier,Goldman Sachshad said that there will be almost no losses on diesel after September price hike and expects greatest upside for HPCL and BPCL with improving marketing margins. According to the brokerage, any policy move towards actual de-regulation of diesel prices, with OMCs having freedom to change retail prices in line with international oil prices and USD/INR, is a key catalyst for OMCs.At 11:41 hrs HPCL was at Rs 476.80 (up Rs 5.55, or 1.18 percent),\xa0 BPCL was at Rs 709.90 (up Rs 7.40, or 1.05 percent) and IOC was at Rs 390.10, up Rs 5.75, or 1.50 percent on the BSE.Posted by Nasrin Sultana']"
